                   t                divB                mass
    4.5000003216e+02    3.3795065077e-12    3.8094752044e-03
    4.5100017288e+02    3.3801536727e-12    3.8094676486e-03
    4.5200003964e+02    3.3814120862e-12    3.8094600610e-03
    4.5300018738e+02    3.3855864005e-12    3.8094523515e-03
    4.5400006089e+02    3.3908229168e-12    3.8094444929e-03
    4.5500021489e+02    3.3927757190e-12    3.8094364637e-03
    4.5600009440e+02    3.4004372752e-12    3.8094282667e-03
    4.5700025490e+02    3.4116971489e-12    3.8094199225e-03
    4.5800014159e+02    3.4171471698e-12    3.8094115106e-03
    4.5900003194e+02    3.4257126286e-12    3.8094031412e-03
    4.6000020337e+02    3.4285314215e-12    3.8093949158e-03
    4.6100010035e+02    3.4336389039e-12    3.8093868725e-03
    4.6200000012e+02    3.4349126152e-12    3.8093789287e-03
    4.6300018091e+02    3.4425708457e-12    3.8093709239e-03
    4.6400008827e+02    3.4430071667e-12    3.8093627466e-03
    4.6500027660e+02    3.4424404816e-12    3.8093544209e-03
    4.6600019008e+02    3.4421059245e-12    3.8093460997e-03
    4.6700010647e+02    3.4437953379e-12    3.8093379376e-03
    4.6800002622e+02    3.4560941342e-12    3.8093300081e-03
    4.6900022693e+02    3.4569601249e-12    3.8093222595e-03
    4.7000015358e+02    3.4572926865e-12    3.8093145560e-03
    4.7100008376e+02    3.4637377321e-12    3.8093067326e-03
    4.7200001752e+02    3.4650553415e-12    3.8092986753e-03
    4.7300023230e+02    3.4687607438e-12    3.8092903628e-03
    4.7400017278e+02    3.4721063144e-12    3.8092818851e-03
    4.7500011624e+02    3.4781788908e-12    3.8092733925e-03
    4.7600006280e+02    3.4839388593e-12    3.8092650625e-03
    4.7700001269e+02    3.4822155246e-12    3.8092570362e-03
    4.7800024352e+02    3.4857207248e-12    3.8092493592e-03
    4.7900020027e+02    3.4830682128e-12    3.8092419603e-03
    4.8000016048e+02    3.4803984075e-12    3.8092346667e-03
    4.8100012403e+02    3.4785200991e-12    3.8092272861e-03
    4.8200009070e+02    3.4744169530e-12    3.8092196927e-03
    4.8300006034e+02    3.4729550118e-12    3.8092118509e-03
    4.8400003312e+02    3.4762846194e-12    3.8092038199e-03
    4.8500000948e+02    3.4798756205e-12    3.8091957041e-03
    4.8600026693e+02    3.4815031774e-12    3.8091876079e-03
    4.8700025007e+02    3.4851666770e-12    3.8091796254e-03
    4.8800023665e+02    3.4792264601e-12    3.8091718235e-03
    4.8900022688e+02    3.4704554782e-12    3.8091642198e-03
    4.9000022026e+02    3.4650147689e-12    3.8091567363e-03
    4.9100021657e+02    3.4672761884e-12    3.8091492045e-03
    4.9200021631e+02    3.4614024839e-12    3.8091414441e-03
    4.9300021960e+02    3.4613885163e-12    3.8091333957e-03
    4.9400022586e+02    3.4619113033e-12    3.8091251775e-03
    4.9500023515e+02    3.4626715393e-12    3.8091170187e-03
    4.9600024810e+02    3.4662518984e-12    3.8091091352e-03
    4.9700026472e+02    3.4642904496e-12    3.8091016137e-03
    4.9800000697e+02    3.4655994124e-12    3.8090943634e-03
    4.9900002977e+02    3.4650746301e-12    3.8090871513e-03
    5.0000005581e+02    3.4618281629e-12    3.8090797311e-03
    5.0100008520e+02    3.4667387687e-12    3.8090719504e-03
    5.0200011769e+02    3.4689157176e-12    3.8090638045e-03
    5.0300015322e+02    3.4662798336e-12    3.8090554366e-03
    5.0400019234e+02    3.4669875249e-12    3.8090470683e-03
    5.0500023539e+02    3.4690274583e-12    3.8090389065e-03
    5.0600000428e+02    3.4673992363e-12    3.8090310825e-03
    5.0700005373e+02    3.4673752918e-12    3.8090235626e-03
    5.0800010646e+02    3.4680377547e-12    3.8090161815e-03
    5.0900016287e+02    3.4630752692e-12    3.8090087232e-03
    5.1000022270e+02    3.4490072447e-12    3.8090010186e-03
    5.1100000777e+02    3.4497375501e-12    3.8089930340e-03
    5.1200007322e+02    3.4324676217e-12    3.8089848500e-03
    5.1300014197e+02    3.4321816186e-12    3.8089766149e-03
    5.1400021419e+02    3.4325181710e-12    3.8089684678e-03
    5.1500001222e+02    3.4303837901e-12    3.8089605167e-03
    5.1600009142e+02    3.4237026258e-12    3.8089527960e-03
    5.1700017422e+02    3.4242021335e-12    3.8089452832e-03
    5.1800025997e+02    3.4238622554e-12    3.8089378783e-03
    5.1900007080e+02    3.4178029815e-12    3.8089304027e-03
    5.2000016247e+02    3.4187913548e-12    3.8089226622e-03
    5.2100025780e+02    3.4270881038e-12    3.8089145682e-03
    5.2200007900e+02    3.4300645309e-12    3.8089062240e-03
    5.2300018122e+02    3.4299893720e-12    3.8088978984e-03
    5.2400000972e+02    3.4327662620e-12    3.8088899035e-03
    5.2500011955e+02    3.4339648144e-12    3.8088824096e-03
    5.2600023230e+02    3.4365887261e-12    3.8088753915e-03
    5.2700006989e+02    3.4385082722e-12    3.8088686187e-03
    5.2800018801e+02    3.4491788465e-12    3.8088617516e-03
    5.2900003225e+02    3.4474142742e-12    3.8088545451e-03
    5.3000015780e+02    3.4512746502e-12    3.8088469298e-03
    5.3100000895e+02    3.4546973751e-12    3.8088390338e-03
    5.3200014081e+02    3.4597004332e-12    3.8088310845e-03
    5.3300027604e+02    3.4630393525e-12    3.8088232986e-03
    5.3400013702e+02    3.4642166209e-12    3.8088157862e-03
    5.3500000129e+02    3.4685219645e-12    3.8088084986e-03
    5.3600014682e+02    3.4683457068e-12    3.8088012705e-03
    5.3700001860e+02    3.4696579952e-12    3.8087939562e-03
    5.3800017109e+02    3.4734119516e-12    3.8087865075e-03
    5.3900004847e+02    3.4742546629e-12    3.8087789924e-03
    5.4000020629e+02    3.4715190104e-12    3.8087715136e-03
    5.4100009003e+02    3.4746869931e-12    3.8087641652e-03
    5.4200025494e+02    3.4805487254e-12    3.8087569553e-03
    5.4300014575e+02    3.4827003995e-12    3.8087498399e-03
    5.4400004015e+02    3.4866093296e-12    3.8087427393e-03
    5.4500021542e+02    3.4878338217e-12    3.8087355612e-03
    5.4600011579e+02    3.4861211290e-12    3.8087282121e-03
    5.4700001900e+02    3.4846226061e-12    3.8087205812e-03
    5.4800020337e+02    3.4883167013e-12    3.8087126080e-03
    5.4900011388e+02    3.4957501202e-12    3.8087043799e-03
    5.5000002783e+02    3.4940866466e-12    3.8086961282e-03
    5.5100022299e+02    3.4975532696e-12    3.8086881482e-03
    5.5200014425e+02    3.5061918921e-12    3.8086806900e-03
    5.5300006834e+02    3.5055646807e-12    3.8086737939e-03
    5.5400027219e+02    3.5058706375e-12    3.8086672435e-03
    5.5500020146e+02    3.5051336808e-12    3.8086606602e-03
    5.5600013485e+02    3.5115660889e-12    3.8086536851e-03
    5.5700007192e+02    3.5212689087e-12    3.8086461705e-03
    5.5800001159e+02    3.5227222033e-12    3.8086382179e-03
    5.5900023170e+02    3.5232423298e-12    3.8086300731e-03
    5.6000017791e+02    3.5270534867e-12    3.8086219965e-03
    5.6100012793e+02    3.5329285215e-12    3.8086141391e-03
    5.6200008135e+02    3.5353203052e-12    3.8086065007e-03
    5.6300003805e+02    3.5364822757e-12    3.8085989929e-03
    5.6400027553e+02    3.5341929211e-12    3.8085915312e-03
    5.6500023817e+02    3.5262380455e-12    3.8085840911e-03
    5.6600020340e+02    3.5191165695e-12    3.8085766925e-03
    5.6700017159e+02    3.5249849530e-12    3.8085693678e-03
    5.6800014321e+02    3.5249450456e-12    3.8085621079e-03
    5.6900011842e+02    3.5243371229e-12    3.8085548753e-03
    5.7000009723e+02    3.5260830717e-12    3.8085476211e-03
    5.7100007949e+02    3.5242526522e-12    3.8085402948e-03
    5.7200006471e+02    3.5198402237e-12    3.8085328342e-03
    5.7300005266e+02    3.5201960647e-12    3.8085251509e-03
    5.7400004373e+02    3.5211259072e-12    3.8085171755e-03
    5.7500003812e+02    3.5257252354e-12    3.8085089498e-03
    5.7600003566e+02    3.5283138955e-12    3.8085006634e-03
    5.7700003656e+02    3.5328507021e-12    3.8084926019e-03
    5.7800004115e+02    3.5336867622e-12    3.8084850388e-03
    5.7900004891e+02    3.5354014502e-12    3.8084780915e-03
    5.8000005893e+02    3.5370935241e-12    3.8084716262e-03
    5.8100007165e+02    3.5404377645e-12    3.8084652944e-03
    5.8200008807e+02    3.5400998818e-12    3.8084586905e-03
    5.8300010803e+02    3.5380313481e-12    3.8084515563e-03
    5.8400013059e+02    3.5335630492e-12    3.8084438852e-03
    5.8500015584e+02    3.5390496520e-12    3.8084358771e-03
    5.8600018478e+02    3.5427457426e-12    3.8084278243e-03
    5.8700021779e+02    3.5437859955e-12    3.8084199749e-03
    5.8800025426e+02    3.5454122222e-12    3.8084124262e-03
    5.8900001605e+02    3.5502616367e-12    3.8084051446e-03
    5.9000005835e+02    3.5531349697e-12    3.8083980259e-03
    5.9100010334e+02    3.5471069565e-12    3.8083909884e-03
    5.9200015083e+02    3.5459077391e-12    3.8083840138e-03
    5.9300020107e+02    3.5421704108e-12    3.8083771081e-03
    5.9400025460e+02    3.5474621324e-12    3.8083702514e-03
    5.9500003416e+02    3.5605983191e-12    3.8083633963e-03
    5.9600009514e+02    3.5558985573e-12    3.8083564810e-03
    5.9700015964e+02    3.5586335447e-12    3.8083494619e-03
    5.9800022708e+02    3.5615374733e-12    3.8083423074e-03
    5.9900001946e+02    3.5609967280e-12    3.8083349665e-03
    6.0000009232e+02    3.5691391684e-12    3.8083273869e-03
    6.0100016831e+02    3.5665438570e-12    3.8083195878e-03
    6.0200024740e+02    3.5661155175e-12    3.8083117060e-03
    6.0300005206e+02    3.5631703512e-12    3.8083039758e-03
    6.0400013796e+02    3.5617330196e-12    3.8082966395e-03
    6.0500022715e+02    3.5597316634e-12    3.8082898188e-03
    6.0600004124e+02    3.5586973965e-12    3.8082834183e-03
    6.0700013557e+02    3.5574828812e-12    3.8082771260e-03
    6.0800023329e+02    3.5597303331e-12    3.8082705580e-03
    6.0900005688e+02    3.5596644859e-12    3.8082634511e-03
    6.1000016105e+02    3.5601333979e-12    3.8082557652e-03
    6.1100026814e+02    3.5610333098e-12    3.8082476892e-03
    6.1200010134e+02    3.5635601135e-12    3.8082395369e-03
    6.1300021625e+02    3.5639665039e-12    3.8082315868e-03
    6.1400005682e+02    3.5634869499e-12    3.8082239857e-03
    6.1500017777e+02    3.5672315945e-12    3.8082167192e-03
    6.1600002386e+02    3.5658973570e-12    3.8082096780e-03
    6.1700015050e+02    3.5672874649e-12    3.8082027452e-03
    6.1800000209e+02    3.5698136035e-12    3.8081958816e-03
    6.1900013392e+02    3.5665199125e-12    3.8081890761e-03
    6.2000026893e+02    3.5592122020e-12    3.8081823183e-03
    6.2100013018e+02    3.5543102427e-12    3.8081755659e-03
    6.2200027319e+02    3.5649788217e-12    3.8081687513e-03
    6.2300014216e+02    3.5716859258e-12    3.8081618338e-03
    6.2400001406e+02    3.5790076039e-12    3.8081547872e-03
    6.2500016617e+02    3.5787648339e-12    3.8081475886e-03
    6.2600004332e+02    3.5765666011e-12    3.8081402303e-03
    6.2700020118e+02    3.5774824760e-12    3.8081327353e-03
    6.2800008464e+02    3.5688551607e-12    3.8081252206e-03
    6.2900024915e+02    3.5668218785e-12    3.8081178847e-03
    6.3000013955e+02    3.5707527577e-12    3.8081109483e-03
    6.3100003329e+02    3.5673087489e-12    3.8081045211e-03
    6.3200020724e+02    3.5649262769e-12    3.8080985161e-03
    6.3300010593e+02    3.5676845436e-12    3.8080926392e-03
    6.3400000781e+02    3.5706829197e-12    3.8080865038e-03
    6.3500019102e+02    3.5734711169e-12    3.8080798214e-03
    6.3600009981e+02    3.5739546616e-12    3.8080725325e-03
    6.3700001166e+02    3.5781522553e-12    3.8080648061e-03
    6.3800020480e+02    3.5809663923e-12    3.8080569526e-03
    6.3900012414e+02    3.5814093644e-12    3.8080492617e-03
    6.4000004672e+02    3.5762313789e-12    3.8080418952e-03
    6.4100024955e+02    3.5761183080e-12    3.8080348607e-03
    6.4200017739e+02    3.5807302735e-12    3.8080280554e-03
    6.4300010815e+02    3.5809517595e-12    3.8080213577e-03
    6.4400004160e+02    3.5740737187e-12    3.8080147015e-03
    6.4500025538e+02    3.5663097335e-12    3.8080080560e-03
    6.4600019477e+02    3.5661062058e-12    3.8080013975e-03
    6.4700013820e+02    3.5704906991e-12    3.8079946715e-03
    6.4800008573e+02    3.5841842592e-12    3.8079878089e-03
    6.4900003675e+02    3.5880652541e-12    3.8079807610e-03
    6.5000026833e+02    3.5805333969e-12    3.8079735047e-03
    6.5100022483e+02    3.5795410329e-12    3.8079660468e-03
    6.5200018401e+02    3.5740697280e-12    3.8079584064e-03
    6.5300014618e+02    3.5706682870e-12    3.8079506394e-03
    6.5400011169e+02    3.5741621801e-12    3.8079428683e-03
    6.5500008070e+02    3.5689489431e-12    3.8079352982e-03
    6.5600005326e+02    3.5721096094e-12    3.8079281442e-03
    6.5700002902e+02    3.5709476388e-12    3.8079215202e-03
    6.5800000729e+02    3.5636878172e-12    3.8079153433e-03
    6.5900026561e+02    3.5606422173e-12    3.8079093136e-03
    6.6000024936e+02    3.5646362831e-12    3.8079030450e-03
    6.6100023673e+02    3.5660037768e-12    3.8078962482e-03
    6.6200022741e+02    3.5647433680e-12    3.8078888712e-03
    6.6300022117e+02    3.5664134928e-12    3.8078811027e-03
    6.6400021847e+02    3.5675009695e-12    3.8078732651e-03
    6.6500021948e+02    3.5662472119e-12    3.8078656410e-03
    6.6600022358e+02    3.5592501140e-12    3.8078583830e-03
    6.6700023027e+02    3.5595866665e-12    3.8078514931e-03
    6.6800023971e+02    3.5615501107e-12    3.8078448699e-03
    6.6900025205e+02    3.5637556598e-12    3.8078384045e-03
    6.7000026703e+02    3.5642072785e-12    3.8078320370e-03
    6.7100000698e+02    3.5547671825e-12    3.8078257364e-03
    6.7200002790e+02    3.5406911765e-12    3.8078194638e-03
    6.7300005270e+02    3.5395903973e-12    3.8078131611e-03
    6.7400008142e+02    3.5503148466e-12    3.8078067550e-03
    6.7500011361e+02    3.5544911563e-12    3.8078001936e-03
    6.7600014883e+02    3.5537561949e-12    3.8077934550e-03
    6.7700018679e+02    3.5533564558e-12    3.8077865362e-03
    6.7800022745e+02    3.5495280056e-12    3.8077794488e-03
    6.7900027103e+02    3.5485263298e-12    3.8077722267e-03
    6.8000004010e+02    3.5507152509e-12    3.8077649613e-03
    6.8100009028e+02    3.5541891903e-12    3.8077578212e-03
    6.8200014392e+02    3.5540847659e-12    3.8077510169e-03
    6.8300020081e+02    3.5557914725e-12    3.8077446832e-03
    6.8400026037e+02    3.5437327857e-12    3.8077387782e-03
    6.8500004460e+02    3.5457028811e-12    3.8077330408e-03
    6.8600010957e+02    3.5441970418e-12    3.8077270810e-03
    6.8700017807e+02    3.5453164444e-12    3.8077205848e-03
    6.8800024984e+02    3.5467324921e-12    3.8077134549e-03
    6.8900004695e+02    3.5513491134e-12    3.8077058404e-03
    6.9000012531e+02    3.5497840781e-12    3.8076980456e-03
    6.9100020744e+02    3.5495020658e-12    3.8076903799e-03
    6.9200001505e+02    3.5423300405e-12    3.8076830404e-03
    6.9300010302e+02    3.5421025683e-12    3.8076760669e-03
    6.9400019374e+02    3.5476716463e-12    3.8076693763e-03
    6.9500000971e+02    3.5458232684e-12    3.8076628433e-03
    6.9600010609e+02    3.5407902798e-12    3.8076563798e-03
    6.9700020497e+02    3.5359215767e-12    3.8076499423e-03
    6.9800002919e+02    3.5280272274e-12    3.8076435072e-03
    6.9900013486e+02    3.5266923248e-12    3.8076370369e-03
    7.0000024436e+02    3.5238954810e-12    3.8076304843e-03
    7.0100007964e+02    3.5250980240e-12    3.8076238137e-03
    7.0200019584e+02    3.5252077694e-12    3.8076170112e-03
    7.0300003723e+02    3.5263990053e-12    3.8076100765e-03
    7.0400015911e+02    3.5195761698e-12    3.8076030195e-03
    7.0500000606e+02    3.5125125595e-12    3.8075958599e-03
    7.0600013372e+02    3.5137177631e-12    3.8075886422e-03
    7.0700026457e+02    3.5074084027e-12    3.8075814936e-03
    7.0800012105e+02    3.5112867371e-12    3.8075746104e-03
    7.0900025874e+02    3.5105471199e-12    3.8075681647e-03
    7.1000012176e+02    3.5106282650e-12    3.8075622097e-03
    7.1100026503e+02    3.5128451212e-12    3.8075565831e-03
    7.1200013324e+02    3.5121121552e-12    3.8075509541e-03
    7.1300000480e+02    3.5116811553e-12    3.8075449659e-03
    7.1400015747e+02    3.5125225363e-12    3.8075384113e-03
    7.1500003539e+02    3.5104919147e-12    3.8075313223e-03
    7.1600019426e+02    3.5145431812e-12    3.8075239266e-03
    7.1700007916e+02    3.5144360963e-12    3.8075165346e-03
    7.1800024541e+02    3.5143210300e-12    3.8075093918e-03
    7.1900013674e+02    3.5117004439e-12    3.8075026195e-03
    7.2000003066e+02    3.5096904410e-12    3.8074961839e-03
    7.2100020528e+02    3.5093013438e-12    3.8074899572e-03
    7.2200010512e+02    3.5055187872e-12    3.8074838290e-03
    7.2300000749e+02    3.5077921789e-12    3.8074777350e-03
    7.2400019021e+02    3.5063023025e-12    3.8074716488e-03
    7.2500009843e+02    3.5059896945e-12    3.8074655515e-03
    7.2600001034e+02    3.5052647101e-12    3.8074593964e-03
    7.2700020367e+02    3.5086594998e-12    3.8074531305e-03
    7.2800012257e+02    3.5073857885e-12    3.8074467265e-03
    7.2900004453e+02    3.5054708983e-12    3.8074401823e-03
    7.3000024713e+02    3.5073498718e-12    3.8074335087e-03
    7.3100017475e+02    3.5003674066e-12    3.8074267075e-03
    7.3200010517e+02    3.4965209982e-12    3.8074197726e-03
    7.3300003854e+02    3.4978319563e-12    3.8074127513e-03
    7.3400025282e+02    3.4947923425e-12    3.8074057911e-03
    7.3500019274e+02    3.4905621578e-12    3.8073990975e-03
    7.3600013604e+02    3.4873542678e-12    3.8073928338e-03
    7.3700008225e+02    3.4873476166e-12    3.8073870153e-03
    7.3800003105e+02    3.4856462310e-12    3.8073814441e-03
    7.3900026059e+02    3.4835264828e-12    3.8073757671e-03
    7.4000021584e+02    3.4843439194e-12    3.8073696521e-03
    7.4100017426e+02    3.4824203826e-12    3.8073629449e-03
    7.4200013552e+02    3.4860705797e-12    3.8073557328e-03
    7.4300010009e+02    3.4795310866e-12    3.8073482805e-03
    7.4400006850e+02    3.4800645156e-12    3.8073408770e-03
    7.4500004037e+02    3.4792829956e-12    3.8073337382e-03
    7.4600001497e+02    3.4778257103e-12    3.8073269441e-03
    7.4700027005e+02    3.4852724316e-12    3.8073204443e-03
    7.4800025040e+02    3.4876741921e-12    3.8073141274e-03
    7.4900023366e+02    3.4838231278e-12    3.8073079011e-03
    7.5000021945e+02    3.4848407665e-12    3.8073017190e-03
    7.5100020805e+02    3.4805274415e-12    3.8072955596e-03
    7.5200020010e+02    3.4809763997e-12    3.8072893936e-03
    7.5300019580e+02    3.4901511116e-12    3.8072831704e-03
    7.5400019491e+02    3.4914088599e-12    3.8072768443e-03
    7.5500019720e+02    3.4870077385e-12    3.8072703954e-03
    7.5600020252e+02    3.4967258562e-12    3.8072638305e-03
    7.5700021079e+02    3.5009726689e-12    3.8072571582e-03
    7.5800022195e+02    3.5057868319e-12    3.8072503705e-03
    7.5900023604e+02    3.5053817718e-12    3.8072434691e-03
    7.6000025309e+02    3.5001292925e-12    3.8072365166e-03
    7.6100027317e+02    3.4990564485e-12    3.8072296826e-03
    7.6200001874e+02    3.4930430680e-12    3.8072231866e-03
    7.6300004539e+02    3.4936849121e-12    3.8072171853e-03
    7.6400007490e+02    3.4928521776e-12    3.8072116699e-03
    7.6500010711e+02    3.4918172456e-12    3.8072064089e-03
    7.6600014261e+02    3.4903792489e-12    3.8072010289e-03
    7.6700018177e+02    3.4821443564e-12    3.8071951995e-03
    7.6800022394e+02    3.4841430521e-12    3.8071887860e-03
    7.6900026862e+02    3.4847576261e-12    3.8071818958e-03
    7.7000003861e+02    3.4900273986e-12    3.8071748067e-03
    7.7100009013e+02    3.4905734649e-12    3.8071677982e-03
    7.7200014508e+02    3.4817738827e-12    3.8071610690e-03
    7.7300020288e+02    3.4776388106e-12    3.8071546724e-03
    7.7400026352e+02    3.4728911600e-12    3.8071485507e-03
    7.7500004948e+02    3.4698874628e-12    3.8071425978e-03
    7.7600011604e+02    3.4614310842e-12    3.8071367264e-03
    7.7700018509e+02    3.4549534476e-12    3.8071308973e-03
    7.7800025700e+02    3.4598800165e-12    3.8071250781e-03
    7.7900005456e+02    3.4687481065e-12    3.8071192238e-03
    7.8000013344e+02    3.4682452732e-12    3.8071132692e-03
    7.8100021556e+02    3.4663037781e-12    3.8071071722e-03
    7.8200002295e+02    3.4672036900e-12    3.8071009381e-03
    7.8300011116e+02    3.4632016426e-12    3.8070945995e-03
    7.8400020232e+02    3.4627267445e-12    3.8070881809e-03
    7.8500001867e+02    3.4641248339e-12    3.8070816583e-03
    7.8600011602e+02    3.4647453940e-12    3.8070749869e-03
    7.8700021644e+02    3.4634989528e-12    3.8070681926e-03
    7.8800004188e+02    3.4601866384e-12    3.8070614217e-03
    7.8900014807e+02    3.4580735414e-12    3.8070549036e-03
    7.9000025747e+02    3.4599165983e-12    3.8070488387e-03
    7.9100009207e+02    3.4554509599e-12    3.8070432703e-03
    7.9200020714e+02    3.4559937006e-12    3.8070380264e-03
    7.9300004746e+02    3.4578500599e-12    3.8070327693e-03
    7.9400016931e+02    3.4552367902e-12    3.8070271399e-03
    7.9500001674e+02    3.4572062205e-12    3.8070209479e-03
    7.9600014447e+02    3.4523780899e-12    3.8070142377e-03
    7.9700027477e+02    3.4538746175e-12    3.8070072451e-03
    7.9800013069e+02    3.4523175637e-12    3.8070002528e-03
    7.9900026803e+02    3.4446932544e-12    3.8069934803e-03
    8.0000013053e+02    3.4424956868e-12    3.8069870395e-03
    8.0100027364e+02    3.4405222657e-12    3.8069809050e-03
    8.0200014210e+02    3.4422090186e-12    3.8069749745e-03
    8.0300001373e+02    3.4423400479e-12    3.8069691364e-03
    8.0400016585e+02    3.4382083015e-12    3.8069633388e-03
    8.0500004275e+02    3.4340040567e-12    3.8069575757e-03
    8.0600020062e+02    3.4356921398e-12    3.8069518318e-03
    8.0700008413e+02    3.4327955275e-12    3.8069460668e-03
    8.0800024869e+02    3.4322587729e-12    3.8069402160e-03
    8.0900013841e+02    3.4232097694e-12    3.8069342503e-03
    8.1000003115e+02    3.4243431396e-12    3.8069281852e-03
    8.1100020471e+02    3.4244987785e-12    3.8069220562e-03
    8.1200010339e+02    3.4249437460e-12    3.8069158733e-03
    8.1300000525e+02    3.4184614536e-12    3.8069095930e-03
    8.1400018830e+02    3.4140736347e-12    3.8069031803e-03
    8.1500009656e+02    3.4102152540e-12    3.8068966946e-03
    8.1600000755e+02    3.4069455075e-12    3.8068903087e-03
    8.1700019932e+02    3.4056678055e-12    3.8068842441e-03
    8.1800011646e+02    3.4068856464e-12    3.8068786520e-03
    8.1900003652e+02    3.4134211486e-12    3.8068734969e-03
    8.2000023707e+02    3.4096911368e-12    3.8068685383e-03
    8.2100016296e+02    3.4180510725e-12    3.8068634227e-03
    8.2200009256e+02    3.4220311708e-12    3.8068578440e-03
    8.2300002531e+02    3.4195369581e-12    3.8068516905e-03
    8.2400023824e+02    3.4149948306e-12    3.8068450732e-03
    8.2500017595e+02    3.4143962195e-12    3.8068382534e-03
    8.2600011709e+02    3.4205399641e-12    3.8068314989e-03
    8.2700006164e+02    3.4182173533e-12    3.8068250083e-03
    8.2800000902e+02    3.4183583595e-12    3.8068188506e-03
    8.2900023706e+02    3.4212968745e-12    3.8068129564e-03
    8.3000019054e+02    3.4206463839e-12    3.8068071850e-03
    8.3100014715e+02    3.4184514767e-12    3.8068014119e-03
    8.3200010637e+02    3.4154218398e-12    3.8067955956e-03
    8.3300006813e+02    3.4143922288e-12    3.8067897518e-03
    8.3400003295e+02    3.4190500878e-12    3.8067839001e-03
    8.3500000110e+02    3.4154930080e-12    3.8067780248e-03
    8.3600025024e+02    3.4167906637e-12    3.8067720818e-03
    8.3700022453e+02    3.4097064346e-12    3.8067660462e-03
    8.3800020202e+02    3.4096385920e-12    3.8067599281e-03
    8.3900018256e+02    3.4120988834e-12    3.8067537488e-03
    8.4000016597e+02    3.4114577044e-12    3.8067474826e-03
    8.4100015249e+02    3.4113526149e-12    3.8067411039e-03
    8.4200014232e+02    3.4150480404e-12    3.8067346280e-03
    8.4300013517e+02    3.4098574176e-12    3.8067281088e-03
    8.4400013076e+02    3.4068809905e-12    3.8067216901e-03
    8.4500012930e+02    3.4089156029e-12    3.8067155814e-03
    8.4600013107e+02    3.4068118177e-12    3.8067099380e-03
    8.4700013571e+02    3.4025989262e-12    3.8067047453e-03
    8.4800014288e+02    3.4012493909e-12    3.8066997848e-03
    8.4900015306e+02    3.4013531501e-12    3.8066947210e-03
    8.5000016684e+02    3.3994775022e-12    3.8066892535e-03
    8.5100018385e+02    3.4002490453e-12    3.8066832471e-03
    8.5200020324e+02    3.4012959495e-12    3.8066767944e-03
    8.5300022518e+02    3.4014489279e-12    3.8066701549e-03
    8.5400025044e+02    3.4014888353e-12    3.8066636180e-03
    8.5500000121e+02    3.4022929694e-12    3.8066573942e-03
    8.5600003274e+02    3.3887450714e-12    3.8066515420e-03
    8.5700006717e+02    3.3789318411e-12    3.8066459810e-03
    8.5800010490e+02    3.3794054089e-12    3.8066405513e-03
    8.5900014581e+02    3.3739028432e-12    3.8066351092e-03
    8.6000018931e+02    3.3722101043e-12    3.8066295916e-03
    8.6100023530e+02    3.3769863552e-12    3.8066240082e-03
    8.6200000639e+02    3.3805607282e-12    3.8066183948e-03
    8.6300005861e+02    3.3880746270e-12    3.8066127649e-03
    8.6400011393e+02    3.3962603004e-12    3.8066071145e-03
    8.6500017227e+02    3.3962822495e-12    3.8066014406e-03
    8.6600023373e+02    3.3983960116e-12    3.8065957558e-03
    8.6700002031e+02    3.4029654092e-12    3.8065900692e-03
    8.6800008756e+02    3.3998539620e-12    3.8065843388e-03
    8.6900015780e+02    3.4076665012e-12    3.8065784743e-03
    8.7000023129e+02    3.4059963764e-12    3.8065723954e-03
    8.7100002992e+02    3.4039857084e-12    3.8065661264e-03
    8.7200010914e+02    3.4034875310e-12    3.8065598357e-03
    8.7300019125e+02    3.3930198193e-12    3.8065537725e-03
    8.7400027654e+02    3.3924032500e-12    3.8065481311e-03
    8.7500008698e+02    3.3896356716e-12    3.8065429444e-03
    8.7600017796e+02    3.3929313579e-12    3.8065380301e-03
    8.7700027178e+02    3.3948522342e-12    3.8065330732e-03
    8.7800009110e+02    3.3952679363e-12    3.8065277612e-03
    8.7900019162e+02    3.3971801660e-12    3.8065219273e-03
    8.8000001688e+02    3.3942655954e-12    3.8065156381e-03
    8.8100012251e+02    3.3916629676e-12    3.8065091128e-03
    8.8200023129e+02    3.3954282311e-12    3.8065026197e-03
    8.8300006560e+02    3.3962722726e-12    3.8064963808e-03
    8.8400018084e+02    3.3970790673e-12    3.8064904920e-03
    8.8500002105e+02    3.4002477151e-12    3.8064849101e-03
    8.8600014233e+02    3.3987013032e-12    3.8064794767e-03
    8.8700026686e+02    3.3980308588e-12    3.8064740206e-03
    8.8800011632e+02    3.3995978895e-12    3.8064684434e-03
    8.8900024618e+02    3.4001705607e-12    3.8064627391e-03
    8.9000010090e+02    3.3989420779e-12    3.8064569734e-03
    8.9100023660e+02    3.4027033506e-12    3.8064512135e-03
    8.9200009750e+02    3.3947770753e-12    3.8064455020e-03
    8.9300023941e+02    3.3976590549e-12    3.8064398512e-03
    8.9400010666e+02    3.3961166338e-12    3.8064342646e-03
    8.9500025489e+02    3.3974794716e-12    3.8064287273e-03
    8.9600012795e+02    3.3978200147e-12    3.8064231914e-03
    8.9700000377e+02    3.3963474316e-12    3.8064175539e-03
    8.9800016068e+02    3.3950131941e-12    3.8064117054e-03
    8.9900004287e+02    3.3923660030e-12    3.8064056250e-03
    9.0000020578e+02    3.3922542623e-12    3.8063994422e-03
