                   t                divB                mass
    9.0100029188e+02    1.0283062002e-12    3.2595401408e-03
    9.0200023347e+02    1.0256331882e-12    3.2594277093e-03
    9.0300022712e+02    1.0297858992e-12    3.2593185056e-03
    9.0400006776e+02    1.0327467618e-12    3.2592133544e-03
    9.0500002968e+02    1.0341499635e-12    3.2591119768e-03
    9.0600026418e+02    1.0356761918e-12    3.2590138079e-03
    9.0700028501e+02    1.0326436763e-12    3.2589181124e-03
    9.0800022688e+02    1.0327958823e-12    3.2588235120e-03
    9.0900009204e+02    1.0322039576e-12    3.2587288611e-03
    9.1000009394e+02    1.0334762464e-12    3.2586333867e-03
    9.1100004034e+02    1.0329203735e-12    3.2585360112e-03
    9.1200033364e+02    1.0316822212e-12    3.2584356188e-03
    9.1300024035e+02    1.0293897806e-12    3.2583321397e-03
    9.1400018318e+02    1.0269389375e-12    3.2582254387e-03
    9.1500019996e+02    1.0293526022e-12    3.2581157206e-03
    9.1600026922e+02    1.0313425461e-12    3.2580038431e-03
    9.1700015473e+02    1.0307384540e-12    3.2578915089e-03
    9.1800004529e+02    1.0328875889e-12    3.2577813077e-03
    9.1900016748e+02    1.0284614480e-12    3.2576750678e-03
    9.2000021340e+02    1.0266644936e-12    3.2575729764e-03
    9.2100016913e+02    1.0255048665e-12    3.2574732731e-03
    9.2200029646e+02    1.0213452832e-12    3.2573735836e-03
    9.2300021506e+02    1.0238629347e-12    3.2572720306e-03
    9.2400010742e+02    1.0225450179e-12    3.2571677505e-03
    9.2500022375e+02    1.0260196179e-12    3.2570611033e-03
    9.2600015555e+02    1.0226412310e-12    3.2569530605e-03
    9.2700011643e+02    1.0211448580e-12    3.2568445355e-03
    9.2800033493e+02    1.0257389776e-12    3.2567362960e-03
    9.2900006350e+02    1.0237753965e-12    3.2566291985e-03
    9.3000001567e+02    1.0237176010e-12    3.2565233297e-03
    9.3100029064e+02    1.0244762651e-12    3.2564186860e-03
    9.3200019912e+02    1.0291359537e-12    3.2563160963e-03
    9.3300034076e+02    1.0285845873e-12    3.2562169572e-03
    9.3400018154e+02    1.0265882216e-12    3.2561223636e-03
    9.3500003111e+02    1.0212172995e-12    3.2560330163e-03
    9.3600027850e+02    1.0212664200e-12    3.2559488985e-03
    9.3700032170e+02    1.0209072545e-12    3.2558693705e-03
    9.3800033674e+02    1.0191297906e-12    3.2557929846e-03
    9.3900011526e+02    1.0177691750e-12    3.2557186666e-03
    9.4000011093e+02    1.0166949455e-12    3.2556456273e-03
    9.4100005341e+02    1.0242892466e-12    3.2555725711e-03
    9.4200006899e+02    1.0258738337e-12    3.2554978209e-03
    9.4300009483e+02    1.0243261996e-12    3.2554200953e-03
    9.4400022170e+02    1.0260838351e-12    3.2553388172e-03
    9.4500022752e+02    1.0254460571e-12    3.2552533453e-03
    9.4600027495e+02    1.0220831048e-12    3.2551634290e-03
    9.4700031727e+02    1.0189840063e-12    3.2550693590e-03
    9.4800024888e+02    1.0189002986e-12    3.2549716666e-03
    9.4900034845e+02    1.0200117065e-12    3.2548710830e-03
    9.5000008621e+02    1.0216964498e-12    3.2547684217e-03
    9.5100016468e+02    1.0233472820e-12    3.2546638620e-03
    9.5200002790e+02    1.0256123458e-12    3.2545572843e-03
    9.5300004781e+02    1.0245650425e-12    3.2544486023e-03
    9.5400021951e+02    1.0237404714e-12    3.2543373531e-03
    9.5500026048e+02    1.0248757635e-12    3.2542231790e-03
    9.5600022174e+02    1.0275905729e-12    3.2541060474e-03
    9.5700021378e+02    1.0273142137e-12    3.2539861683e-03
    9.5800005741e+02    1.0258016175e-12    3.2538639197e-03
    9.5900000832e+02    1.0267782819e-12    3.2537404218e-03
    9.6000003708e+02    1.0229729071e-12    3.2536173076e-03
    9.6100013584e+02    1.0197948327e-12    3.2534960791e-03
    9.6200018310e+02    1.0225123460e-12    3.2533782826e-03
    9.6300003749e+02    1.0262821197e-12    3.2532652118e-03
    9.6400000933e+02    1.0217948035e-12    3.2531580870e-03
    9.6500009587e+02    1.0208305319e-12    3.2530586666e-03
    9.6600018698e+02    1.0177414602e-12    3.2529675838e-03
    9.6700006524e+02    1.0177549796e-12    3.2528852049e-03
    9.6800010825e+02    1.0161710685e-12    3.2528111701e-03
    9.6900027297e+02    1.0181908678e-12    3.2527435663e-03
    9.7000024903e+02    1.0169495610e-12    3.2526796614e-03
    9.7100016094e+02    1.0193882365e-12    3.2526170077e-03
    9.7200012193e+02    1.0175812552e-12    3.2525539235e-03
    9.7300023317e+02    1.0217875931e-12    3.2524890112e-03
    9.7400006838e+02    1.0207965080e-12    3.2524217247e-03
    9.7500023785e+02    1.0177056338e-12    3.2523525648e-03
    9.7600017528e+02    1.0168793727e-12    3.2522828936e-03
    9.7700034563e+02    1.0152527628e-12    3.2522134074e-03
    9.7800030579e+02    1.0132215847e-12    3.2521439137e-03
    9.7900011656e+02    1.0097001174e-12    3.2520731248e-03
    9.8000033350e+02    1.0068148508e-12    3.2519993917e-03
    9.8100003295e+02    1.0030278398e-12    3.2519215777e-03
    9.8200022208e+02    1.0033576007e-12    3.2518393000e-03
    9.8300004584e+02    1.0021099848e-12    3.2517532345e-03
    9.8400008267e+02    1.0005140189e-12    3.2516635000e-03
    9.8500000368e+02    1.0012668245e-12    3.2515700502e-03
    9.8600026412e+02    9.9722463471e-13    3.2514729367e-03
    9.8700003231e+02    9.9493016616e-13    3.2513723949e-03
    9.8800030599e+02    9.9597431497e-13    3.2512681364e-03
    9.8900010648e+02    9.9691774419e-13    3.2511602201e-03
    9.9000032279e+02    9.9748003883e-13    3.2510481416e-03
    9.9100001563e+02    9.9638057312e-13    3.2509317952e-03
    9.9200011210e+02    9.9418366962e-13    3.2508106871e-03
    9.9300030957e+02    9.9406920531e-13    3.2506847508e-03
    9.9400026575e+02    9.9313816887e-13    3.2505544696e-03
    9.9500004624e+02    9.9038201260e-13    3.2504207730e-03
    9.9600028266e+02    9.9188108942e-13    3.2502848552e-03
    9.9700005247e+02    9.9377594686e-13    3.2501486455e-03
    9.9800028249e+02    9.9373527598e-13    3.2500138407e-03
    9.9900001667e+02    9.9352200735e-13    3.2498821355e-03
    1.0000000644e+03    9.8679734206e-13    3.2497543906e-03
    1.0010000905e+03    9.9126561846e-13    3.2496304689e-03
    1.0020002105e+03    9.9014880285e-13    3.2495095316e-03
    1.0030001876e+03    9.9388534139e-13    3.2493899041e-03
    1.0040002540e+03    9.9273438928e-13    3.2492696640e-03
    1.0050002426e+03    9.9074129082e-13    3.2491481149e-03
    1.0060001689e+03    9.8904471801e-13    3.2490257889e-03
    1.0070000833e+03    9.9182847640e-13    3.2489040038e-03
    1.0080000431e+03    9.8974795245e-13    3.2487843838e-03
    1.0090001249e+03    9.8591531346e-13    3.2486681850e-03
    1.0100001856e+03    9.8904077485e-13    3.2485561599e-03
    1.0110002467e+03    9.8670157959e-13    3.2484486208e-03
    1.0120002564e+03    9.8208695562e-13    3.2483460400e-03
    1.0130001827e+03    9.8373192937e-13    3.2482484767e-03
    1.0140000082e+03    9.8042587125e-13    3.2481554685e-03
    1.0150002825e+03    9.8372224046e-13    3.2480655028e-03
    1.0160000165e+03    9.8367221866e-13    3.2479773767e-03
    1.0170000456e+03    9.8134000843e-13    3.2478896740e-03
    1.0180003195e+03    9.8383873268e-13    3.2478015311e-03
    1.0190002563e+03    9.8692363584e-13    3.2477123334e-03
    1.0200003001e+03    9.8491408877e-13    3.2476210287e-03
    1.0210002938e+03    9.8768106057e-13    3.2475286630e-03
    1.0220000954e+03    9.9105989816e-13    3.2474360708e-03
    1.0230001468e+03    9.8676568411e-13    3.2473433417e-03
    1.0240002733e+03    9.8574496895e-13    3.2472505113e-03
    1.0250000549e+03    9.8871991427e-13    3.2471578548e-03
    1.0260002482e+03    9.9187725893e-13    3.2470655794e-03
    1.0270001717e+03    9.9328248854e-13    3.2469745988e-03
    1.0280002630e+03    9.9076404849e-13    3.2468840406e-03
    1.0290002096e+03    9.9455883314e-13    3.2467928463e-03
    1.0300003189e+03    9.9405455929e-13    3.2467000394e-03
    1.0310001959e+03    9.9197572527e-13    3.2466050714e-03
    1.0320001165e+03    9.9446825312e-13    3.2465078056e-03
    1.0330002767e+03    9.9282879980e-13    3.2464086249e-03
    1.0340003102e+03    9.9139067296e-13    3.2463085979e-03
    1.0350001649e+03    9.8731322006e-13    3.2462082400e-03
    1.0360002673e+03    9.8693467669e-13    3.2461070426e-03
    1.0370001975e+03    9.7889648842e-13    3.2460042152e-03
    1.0380002749e+03    9.8119647740e-13    3.2458997208e-03
    1.0390000923e+03    9.8198229288e-13    3.2457936671e-03
    1.0400002815e+03    9.7793920181e-13    3.2456855774e-03
    1.0410000529e+03    9.8144962828e-13    3.2455760103e-03
    1.0420002697e+03    9.8016979116e-13    3.2454658922e-03
    1.0430000165e+03    9.8330302621e-13    3.2453565145e-03
    1.0440001879e+03    9.8140197237e-13    3.2452466270e-03
    1.0450002821e+03    9.8218632326e-13    3.2451341174e-03
    1.0460000972e+03    9.8446952564e-13    3.2450188085e-03
    1.0470002327e+03    9.8226349653e-13    3.2449015445e-03
    1.0480001671e+03    9.8135747100e-13    3.2447836475e-03
    1.0490001696e+03    9.7753981601e-13    3.2446667827e-03
    1.0500002421e+03    9.7750590484e-13    3.2445528438e-03
    1.0510001972e+03    9.7752483201e-13    3.2444444760e-03
    1.0520002539e+03    9.7618652346e-13    3.2443426546e-03
    1.0530001275e+03    9.7578398314e-13    3.2442475635e-03
    1.0540000900e+03    9.7971734170e-13    3.2441553611e-03
    1.0550000061e+03    9.7979913411e-13    3.2440602709e-03
    1.0560003258e+03    9.8443437518e-13    3.2439594414e-03
    1.0570001134e+03    9.8632776801e-13    3.2438547443e-03
    1.0580000886e+03    9.8855745608e-13    3.2437494041e-03
    1.0590001841e+03    9.8842857107e-13    3.2436452576e-03
    1.0600001867e+03    9.8913135487e-13    3.2435416476e-03
    1.0610003015e+03    9.9211024336e-13    3.2434359538e-03
    1.0620001339e+03    9.9246050864e-13    3.2433250491e-03
    1.0630000667e+03    9.9670616549e-13    3.2432069334e-03
    1.0640003192e+03    9.9808762348e-13    3.2430815656e-03
    1.0650001156e+03    9.9815600914e-13    3.2429502818e-03
    1.0660003369e+03    9.9836116613e-13    3.2428139957e-03
    1.0670003317e+03    9.9716436070e-13    3.2426748951e-03
    1.0680003072e+03    9.9831835467e-13    3.2425352344e-03
    1.0690002092e+03    9.9919925665e-13    3.2423985043e-03
    1.0700002327e+03    9.9824681448e-13    3.2422666780e-03
    1.0710000570e+03    9.9678942250e-13    3.2421400499e-03
    1.0720002019e+03    9.8976845689e-13    3.2420185089e-03
    1.0730001982e+03    9.8961771551e-13    3.2419009884e-03
    1.0740000010e+03    9.8929482702e-13    3.2417864239e-03
    1.0750000929e+03    9.8708485476e-13    3.2416732203e-03
    1.0760002794e+03    9.8814815606e-13    3.2415609169e-03
    1.0770003087e+03    9.8784058956e-13    3.2414486610e-03
    1.0780000164e+03    9.8858922668e-13    3.2413350239e-03
    1.0790000070e+03    9.8908291033e-13    3.2412194545e-03
    1.0800001822e+03    9.8863586863e-13    3.2411032184e-03
    1.0810001711e+03    9.8506550612e-13    3.2409885216e-03
    1.0820002380e+03    9.8362940720e-13    3.2408772771e-03
    1.0830003281e+03    9.8269476559e-13    3.2407699864e-03
    1.0840000796e+03    9.8369463834e-13    3.2406664383e-03
    1.0850000075e+03    9.8591328555e-13    3.2405666111e-03
    1.0860003281e+03    9.8339901399e-13    3.2404693337e-03
    1.0870002447e+03    9.8233931787e-13    3.2403732077e-03
    1.0880002745e+03    9.8113237288e-13    3.2402753998e-03
    1.0890003048e+03    9.8216300228e-13    3.2401726666e-03
    1.0900001425e+03    9.8794592827e-13    3.2400633091e-03
    1.0910001953e+03    9.8958391699e-13    3.2399471135e-03
    1.0920001439e+03    9.9109358401e-13    3.2398250419e-03
    1.0930001854e+03    9.9262240353e-13    3.2396978750e-03
    1.0940000370e+03    9.9414863182e-13    3.2395672532e-03
    1.0950000745e+03    9.9241420467e-13    3.2394353369e-03
    1.0960002584e+03    9.8946348161e-13    3.2393045433e-03
    1.0970000083e+03    9.8790604602e-13    3.2391770969e-03
    1.0980000719e+03    9.8917134978e-13    3.2390546602e-03
    1.0990003295e+03    9.8579848326e-13    3.2389377609e-03
    1.1000000598e+03    9.8614863588e-13    3.2388260075e-03
    1.1010003049e+03    9.8491465208e-13    3.2387180129e-03
    1.1020000679e+03    9.8195446544e-13    3.2386122813e-03
    1.1030001528e+03    9.8086716720e-13    3.2385079891e-03
    1.1040003085e+03    9.8156769776e-13    3.2384047008e-03
    1.1050001353e+03    9.8155958612e-13    3.2383019373e-03
    1.1060002273e+03    9.8220265920e-13    3.2382001993e-03
    1.1070002888e+03    9.8373114073e-13    3.2381002406e-03
    1.1080002073e+03    9.8494360614e-13    3.2380027545e-03
    1.1090000357e+03    9.8739591376e-13    3.2379077373e-03
    1.1100002294e+03    9.8770719809e-13    3.2378147178e-03
    1.1110000692e+03    9.8372821153e-13    3.2377233722e-03
    1.1120003262e+03    9.8208301246e-13    3.2376333699e-03
    1.1130000281e+03    9.8105080580e-13    3.2375447567e-03
    1.1140000212e+03    9.8179685170e-13    3.2374573122e-03
    1.1150002772e+03    9.8193745352e-13    3.2373710422e-03
    1.1160001270e+03    9.7664674658e-13    3.2372850698e-03
    1.1170000047e+03    9.7768053050e-13    3.2371985275e-03
    1.1180002234e+03    9.7751424180e-13    3.2371111832e-03
    1.1190003313e+03    9.8249219982e-13    3.2370225969e-03
    1.1200001628e+03    9.8143036313e-13    3.2369329327e-03
    1.1210001750e+03    9.8088023596e-13    3.2368425418e-03
    1.1220002892e+03    9.8198432079e-13    3.2367511629e-03
    1.1230002569e+03    9.8141447782e-13    3.2366593103e-03
    1.1240001780e+03    9.8232906565e-13    3.2365685260e-03
    1.1250000000e+03    9.8143532024e-13    3.2364798992e-03
    1.1260002335e+03    9.8165163074e-13    3.2363940364e-03
    1.1270001585e+03    9.8330730735e-13    3.2363111466e-03
    1.1280000518e+03    9.8224772389e-13    3.2362306456e-03
    1.1290000854e+03    9.8315160886e-13    3.2361513760e-03
    1.1300002358e+03    9.8185329522e-13    3.2360721287e-03
    1.1310002671e+03    9.8278737352e-13    3.2359917440e-03
    1.1320000473e+03    9.8944793430e-13    3.2359094655e-03
    1.1330000171e+03    9.9170364722e-13    3.2358257016e-03
    1.1340002536e+03    9.9058040989e-13    3.2357414117e-03
    1.1350001069e+03    9.9248461825e-13    3.2356578004e-03
    1.1360001043e+03    9.9296365587e-13    3.2355750817e-03
    1.1370000449e+03    9.9420124485e-13    3.2354924631e-03
    1.1380002206e+03    9.9155380713e-13    3.2354085818e-03
    1.1390001793e+03    9.9172212374e-13    3.2353221737e-03
    1.1400002206e+03    9.9087930143e-13    3.2352317552e-03
    1.1410003189e+03    9.8988134393e-13    3.2351358212e-03
    1.1420002817e+03    9.9175389434e-13    3.2350342490e-03
    1.1430002317e+03    9.8987357027e-13    3.2349277614e-03
    1.1440001570e+03    9.8837235287e-13    3.2348185167e-03
    1.1450000399e+03    9.8707764441e-13    3.2347095616e-03
    1.1460002323e+03    9.8703077714e-13    3.2346029412e-03
    1.1470002505e+03    9.8833461120e-13    3.2344986509e-03
    1.1480001471e+03    9.9226425193e-13    3.2343936672e-03
    1.1490001014e+03    9.9032647038e-13    3.2342863834e-03
    1.1500002513e+03    9.8854607724e-13    3.2341791428e-03
    1.1510000400e+03    9.8746756662e-13    3.2340728949e-03
    1.1520002934e+03    9.8531538981e-13    3.2339668933e-03
    1.1530001687e+03    9.8178648682e-13    3.2338608585e-03
    1.1540001552e+03    9.8045854315e-13    3.2337552742e-03
    1.1550001846e+03    9.8245513411e-13    3.2336510845e-03
    1.1560000668e+03    9.7928652329e-13    3.2335484405e-03
    1.1570000870e+03    9.8076475770e-13    3.2334466424e-03
    1.1580003113e+03    9.8284314107e-13    3.2333445320e-03
    1.1590002329e+03    9.8264564508e-13    3.2332398843e-03
    1.1600000639e+03    9.8209574323e-13    3.2331321483e-03
    1.1610002609e+03    9.8423642854e-13    3.2330187140e-03
    1.1620000593e+03    9.8736639639e-13    3.2328980801e-03
    1.1630001662e+03    9.8684939177e-13    3.2327707478e-03
    1.1640000403e+03    9.8527302901e-13    3.2326378469e-03
    1.1650000175e+03    9.8681525527e-13    3.2325004456e-03
    1.1660001375e+03    9.8906995423e-13    3.2323585544e-03
    1.1670000561e+03    9.8939723652e-13    3.2322127363e-03
    1.1680001303e+03    9.8858595949e-13    3.2320635314e-03
    1.1690002034e+03    9.8964497964e-13    3.2319124553e-03
    1.1700000800e+03    9.9209283712e-13    3.2317621942e-03
    1.1710001590e+03    9.9273331899e-13    3.2316117795e-03
    1.1720001802e+03    9.9129586813e-13    3.2314619058e-03
    1.1730002610e+03    9.8217680334e-13    3.2313129503e-03
    1.1740003214e+03    9.8096940771e-13    3.2311657231e-03
    1.1750001708e+03    9.7971706005e-13    3.2310231225e-03
    1.1760001757e+03    9.7838179337e-13    3.2308860139e-03
    1.1770000236e+03    9.7641246653e-13    3.2307572531e-03
    1.1780002084e+03    9.7851817037e-13    3.2306409225e-03
    1.1790003313e+03    9.8062550781e-13    3.2305365448e-03
    1.1800001446e+03    9.7626133084e-13    3.2304418604e-03
    1.1810003126e+03    9.7596424189e-13    3.2303543249e-03
    1.1820000271e+03    9.7549680842e-13    3.2302715402e-03
    1.1830000383e+03    9.7302951679e-13    3.2301906261e-03
    1.1840001930e+03    9.6928295135e-13    3.2301118120e-03
    1.1850002637e+03    9.7156311187e-13    3.2300329471e-03
    1.1860003324e+03    9.6712395852e-13    3.2299526820e-03
    1.1870003285e+03    9.6679814083e-13    3.2298716411e-03
    1.1880000388e+03    9.7253155200e-13    3.2297900018e-03
    1.1890001764e+03    9.6964470813e-13    3.2297070539e-03
    1.1900003067e+03    9.7217711823e-13    3.2296209717e-03
    1.1910002268e+03    9.7517425792e-13    3.2295301227e-03
    1.1920000525e+03    9.7334609622e-13    3.2294340307e-03
    1.1930001521e+03    9.7311958983e-13    3.2293318620e-03
    1.1940001234e+03    9.7425972642e-13    3.2292224575e-03
    1.1950002584e+03    9.7625997890e-13    3.2291063301e-03
    1.1960001410e+03    9.7712905139e-13    3.2289840745e-03
    1.1970002182e+03    9.8020370234e-13    3.2288565310e-03
    1.1980000442e+03    9.8251518281e-13    3.2287250467e-03
    1.1990001155e+03    9.8029011388e-13    3.2285904296e-03
    1.2000002639e+03    9.7862564965e-13    3.2284531035e-03
    1.2010001109e+03    9.7923672681e-13    3.2283138524e-03
    1.2020000421e+03    9.7362223009e-13    3.2281736737e-03
    1.2030000651e+03    9.7354032502e-13    3.2280346305e-03
    1.2040003096e+03    9.7171193800e-13    3.2278991519e-03
    1.2050002882e+03    9.6973179564e-13    3.2277677064e-03
    1.2060000122e+03    9.6932052404e-13    3.2276412992e-03
    1.2070002556e+03    9.6964983424e-13    3.2275203703e-03
    1.2080002251e+03    9.6706988089e-13    3.2274052457e-03
    1.2090000377e+03    9.6426989921e-13    3.2272960638e-03
    1.2100001881e+03    9.5988375320e-13    3.2271932310e-03
    1.2110002083e+03    9.5969814302e-13    3.2270975176e-03
    1.2120002335e+03    9.6026359219e-13    3.2270088871e-03
    1.2130001606e+03    9.6043016254e-13    3.2269279199e-03
    1.2140000162e+03    9.6083720932e-13    3.2268553507e-03
    1.2150003085e+03    9.6185144644e-13    3.2267909029e-03
    1.2160000788e+03    9.6280580386e-13    3.2267332310e-03
    1.2170000779e+03    9.6248899910e-13    3.2266795147e-03
    1.2180001243e+03    9.6166240008e-13    3.2266273956e-03
    1.2190001176e+03    9.6551790940e-13    3.2265751869e-03
    1.2200003088e+03    9.6464089425e-13    3.2265220968e-03
    1.2210000931e+03    9.6490762087e-13    3.2264674315e-03
    1.2220002464e+03    9.6330737383e-13    3.2264101360e-03
    1.2230001345e+03    9.6151605251e-13    3.2263497267e-03
    1.2240001945e+03    9.6681346282e-13    3.2262872455e-03
    1.2250002807e+03    9.6372923563e-13    3.2262226988e-03
    1.2260002603e+03    9.6527219419e-13    3.2261557218e-03
    1.2270002689e+03    9.6337846337e-13    3.2260845792e-03
    1.2280002048e+03    9.6254854082e-13    3.2260078200e-03
    1.2290001505e+03    9.6406569985e-13    3.2259265431e-03
    1.2300001551e+03    9.6565332878e-13    3.2258413652e-03
    1.2310002857e+03    9.6767887381e-13    3.2257525855e-03
    1.2320002577e+03    9.6398154155e-13    3.2256608987e-03
    1.2330000769e+03    9.6268604445e-13    3.2255702425e-03
    1.2340000219e+03    9.6833095984e-13    3.2254788280e-03
    1.2350001512e+03    9.6553368204e-13    3.2253758865e-03
    1.2360000122e+03    9.6746532353e-13    3.2252609712e-03
    1.2370001165e+03    9.6680687211e-13    3.2251367217e-03
    1.2380002649e+03    9.6657783084e-13    3.2250046181e-03
    1.2390002043e+03    9.6835405549e-13    3.2248667411e-03
    1.2400001196e+03    9.6683914970e-13    3.2247252565e-03
    1.2410000554e+03    9.6802412565e-13    3.2245833404e-03
    1.2420002372e+03    9.6625984314e-13    3.2244415629e-03
    1.2430000970e+03    9.6852473799e-13    3.2243006874e-03
    1.2440001419e+03    9.6147397336e-13    3.2241609138e-03
    1.2450002192e+03    9.6492666070e-13    3.2240262723e-03
    1.2460000153e+03    9.6302543788e-13    3.2239009172e-03
    1.2470001786e+03    9.6629076878e-13    3.2237864239e-03
    1.2480002554e+03    9.6939341617e-13    3.2236829613e-03
    1.2490001544e+03    9.6752863941e-13    3.2235900161e-03
    1.2500003001e+03    9.6842210317e-13    3.2235067648e-03
    1.2510002639e+03    9.7327556998e-13    3.2234322697e-03
    1.2520001932e+03    9.7493654169e-13    3.2233647505e-03
    1.2530002023e+03    9.7225395352e-13    3.2233020859e-03
    1.2540002084e+03    9.7779476948e-13    3.2232434404e-03
    1.2550000020e+03    9.7713429016e-13    3.2231886191e-03
    1.2560001927e+03    9.7677737784e-13    3.2231389793e-03
    1.2570003124e+03    9.7963836584e-13    3.2230931998e-03
    1.2580002944e+03    9.7679236185e-13    3.2230504895e-03
    1.2590003201e+03    9.7517690547e-13    3.2230087096e-03
    1.2600001689e+03    9.7830354980e-13    3.2229652644e-03
    1.2610000866e+03    9.7306737113e-13    3.2229174335e-03
    1.2620002229e+03    9.7119662330e-13    3.2228638183e-03
    1.2630001796e+03    9.6997644056e-13    3.2228042226e-03
    1.2640000315e+03    9.6488356759e-13    3.2227384308e-03
    1.2650000022e+03    9.6212955189e-13    3.2226651576e-03
    1.2660003077e+03    9.5681974879e-13    3.2225824084e-03
    1.2670001017e+03    9.5956114637e-13    3.2224900010e-03
    1.2680001355e+03    9.6490964878e-13    3.2223889201e-03
    1.2690001052e+03    9.6526137866e-13    3.2222796268e-03
    1.2700000233e+03    9.7067302796e-13    3.2221621352e-03
    1.2710002794e+03    9.6933753596e-13    3.2220362041e-03
    1.2720001490e+03    9.6913260429e-13    3.2219038941e-03
    1.2730000264e+03    9.6751410605e-13    3.2217673057e-03
    1.2740002668e+03    9.6662047330e-13    3.2216287521e-03
    1.2750000026e+03    9.6450755911e-13    3.2214898809e-03
    1.2760003253e+03    9.6790921069e-13    3.2213518453e-03
    1.2770002388e+03    9.6816793833e-13    3.2212143934e-03
    1.2780000172e+03    9.6690077566e-13    3.2210769515e-03
    1.2790001694e+03    9.6755967771e-13    3.2209389062e-03
    1.2800002224e+03    9.6363155792e-13    3.2207999391e-03
    1.2810000630e+03    9.6714609655e-13    3.2206603495e-03
    1.2820002367e+03    9.6705472789e-13    3.2205212733e-03
    1.2830000926e+03    9.6712784535e-13    3.2203836740e-03
    1.2840000772e+03    9.6520279457e-13    3.2202484821e-03
    1.2850001107e+03    9.6797111831e-13    3.2201171238e-03
    1.2860000959e+03    9.6656431143e-13    3.2199908086e-03
    1.2870002670e+03    9.6749044709e-13    3.2198709202e-03
    1.2880002299e+03    9.6776866520e-13    3.2197577609e-03
    1.2890000993e+03    9.6931387700e-13    3.2196524996e-03
    1.2900003234e+03    9.7151877948e-13    3.2195548698e-03
    1.2910002440e+03    9.6628350210e-13    3.2194650038e-03
    1.2920002476e+03    9.6807431644e-13    3.2193817455e-03
    1.2930002625e+03    9.6715313790e-13    3.2193032221e-03
    1.2940001473e+03    9.6696994995e-13    3.2192290403e-03
    1.2950000094e+03    9.6848930588e-13    3.2191593713e-03
    1.2960002823e+03    9.6455397574e-13    3.2190941198e-03
    1.2970001109e+03    9.6306143329e-13    3.2190322547e-03
    1.2980000372e+03    9.6391557811e-13    3.2189732034e-03
    1.2990000803e+03    9.6732258113e-13    3.2189171306e-03
    1.3000003057e+03    9.7147658767e-13    3.2188627692e-03
    1.3010001661e+03    9.7294299259e-13    3.2188084514e-03
    1.3020000926e+03    9.6671409519e-13    3.2187540356e-03
    1.3030002171e+03    9.6352841612e-13    3.2186979700e-03
    1.3040002820e+03    9.6545690308e-13    3.2186400027e-03
    1.3050002997e+03    9.6618683835e-13    3.2185790077e-03
    1.3060000861e+03    9.6483810859e-13    3.2185134502e-03
    1.3070001081e+03    9.6609468106e-13    3.2184414640e-03
    1.3080003039e+03    9.6378736525e-13    3.2183626692e-03
    1.3090003237e+03    9.6515147716e-13    3.2182763518e-03
    1.3100001215e+03    9.6487349322e-13    3.2181821431e-03
    1.3110001614e+03    9.6378205195e-13    3.2180797553e-03
    1.3120001345e+03    9.6773559318e-13    3.2179680930e-03
    1.3130002803e+03    9.6804509316e-13    3.2178467810e-03
    1.3140000579e+03    9.6668488724e-13    3.2177186428e-03
    1.3150003229e+03    9.6441389239e-13    3.2175873547e-03
    1.3160002142e+03    9.6379902956e-13    3.2174548599e-03
    1.3170000647e+03    9.6365364709e-13    3.2173224705e-03
    1.3180002339e+03    9.6477608264e-13    3.2171931388e-03
    1.3190000210e+03    9.6966432267e-13    3.2170686443e-03
    1.3200000529e+03    9.6945754657e-13    3.2169479059e-03
    1.3210001604e+03    9.6526092167e-13    3.2168307716e-03
    1.3220000974e+03    9.6698863114e-13    3.2167178102e-03
    1.3230002362e+03    9.6357439030e-13    3.2166083635e-03
    1.3240000466e+03    9.6552224687e-13    3.2165033755e-03
    1.3250002369e+03    9.6759567616e-13    3.2164042662e-03
    1.3260000143e+03    9.6539944560e-13    3.2163111724e-03
    1.3270001941e+03    9.6919727212e-13    3.2162249531e-03
    1.3280000019e+03    9.6638934779e-13    3.2161477231e-03
    1.3290002653e+03    9.7118366720e-13    3.2160805772e-03
    1.3300002336e+03    9.7016723318e-13    3.2160213870e-03
    1.3310000800e+03    9.6745140980e-13    3.2159682570e-03
    1.3320001406e+03    9.6184575702e-13    3.2159230731e-03
    1.3330000789e+03    9.6238247745e-13    3.2158841810e-03
    1.3340001373e+03    9.6263776890e-13    3.2158481928e-03
    1.3350002272e+03    9.6439151754e-13    3.2158121410e-03
    1.3360000058e+03    9.6660047585e-13    3.2157752386e-03
    1.3370002470e+03    9.6619793553e-13    3.2157348047e-03
    1.3380001014e+03    9.6585999673e-13    3.2156877690e-03
    1.3390002631e+03    9.6582501748e-13    3.2156309605e-03
    1.3400002322e+03    9.6597345705e-13    3.2155638169e-03
    1.3410002809e+03    9.6808804237e-13    3.2154872119e-03
    1.3420003222e+03    9.6643250528e-13    3.2154025624e-03
    1.3430000678e+03    9.6070963369e-13    3.2153097933e-03
    1.3440000587e+03    9.6219824447e-13    3.2152091727e-03
    1.3450001469e+03    9.6754829920e-13    3.2151013997e-03
    1.3460002672e+03    9.6980379691e-13    3.2149872930e-03
    1.3470001918e+03    9.7100548925e-13    3.2148675171e-03
    1.3480000634e+03    9.7239181891e-13    3.2147427103e-03
    1.3490003013e+03    9.7759620055e-13    3.2146138016e-03
    1.3500002027e+03    9.8262568592e-13    3.2144820326e-03
    1.3510000184e+03    9.8163519743e-13    3.2143490566e-03
