                   t                divB                mass
    4.5000024095e+02    4.6310488654e-12    4.0391008999e-03
    4.5100023167e+02    4.6363193837e-12    4.0391302502e-03
    4.5200022433e+02    4.6379633470e-12    4.0391596030e-03
    4.5300021887e+02    4.6404194563e-12    4.0391889584e-03
    4.5400021529e+02    4.6420971419e-12    4.0392183169e-03
    4.5500021363e+02    4.6400105731e-12    4.0392476784e-03
    4.5600021393e+02    4.6415435338e-12    4.0392770427e-03
    4.5700021626e+02    4.6407454388e-12    4.0393064092e-03
    4.5800022070e+02    4.6374870192e-12    4.0393357776e-03
    4.5900022731e+02    4.6312174770e-12    4.0393651473e-03
    4.6000023612e+02    4.6308226448e-12    4.0393945182e-03
    4.6100024715e+02    4.6249633910e-12    4.0394238903e-03
    4.6200026033e+02    4.6280588193e-12    4.0394532636e-03
    4.6300000280e+02    4.6249507451e-12    4.0394826332e-03
    4.6400002003e+02    4.6274981857e-12    4.0395120121e-03
    4.6500003919e+02    4.6301734901e-12    4.0395413902e-03
    4.6600006021e+02    4.6339869229e-12    4.0395707692e-03
    4.6700008308e+02    4.6333391733e-12    4.0396001477e-03
    4.6800010783e+02    4.6370008557e-12    4.0396295235e-03
    4.6900013451e+02    4.6389665861e-12    4.0396588994e-03
    4.7000016322e+02    4.6330370774e-12    4.0396882773e-03
    4.7100019404e+02    4.6365737062e-12    4.0397176579e-03
    4.7200022709e+02    4.6397998086e-12    4.0397470404e-03
    4.7300026250e+02    4.6380813751e-12    4.0397764242e-03
    4.7400002755e+02    4.6390803990e-12    4.0398058015e-03
    4.7500006785e+02    4.6328473894e-12    4.0398351895e-03
    4.7600011064e+02    4.6329246697e-12    4.0398645819e-03
    4.7700015588e+02    4.6379225992e-12    4.0398939796e-03
    4.7800020351e+02    4.6429106930e-12    4.0399233826e-03
    4.7900025341e+02    4.6438282212e-12    4.0399527902e-03
    4.8000003264e+02    4.6386068813e-12    4.0399821936e-03
    4.8100008661e+02    4.6379872336e-12    4.0400116078e-03
    4.8200014237e+02    4.6379071431e-12    4.0400410234e-03
    4.8300019979e+02    4.6375095007e-12    4.0400704393e-03
    4.8400025880e+02    4.6351039749e-12    4.0400998552e-03
    4.8500004660e+02    4.6312638452e-12    4.0401292628e-03
    4.8600010884e+02    4.6308114040e-12    4.0401586787e-03
    4.8700017282e+02    4.6339855178e-12    4.0401880954e-03
    4.8800023866e+02    4.6340389115e-12    4.0402175135e-03
    4.8900003372e+02    4.6307973531e-12    4.0402469252e-03
    4.9000010374e+02    4.6328319333e-12    4.0402763467e-03
    4.9100017605e+02    4.6285281217e-12    4.0403057704e-03
    4.9200025074e+02    4.6327630836e-12    4.0403351966e-03
    4.9300005507e+02    4.6377567978e-12    4.0403646177e-03
    4.9400013465e+02    4.6321729429e-12    4.0403940500e-03
    4.9500021667e+02    4.6317893514e-12    4.0404234858e-03
    4.9600002826e+02    4.6286419345e-12    4.0404529171e-03
    4.9700011494e+02    4.6335555582e-12    4.0404823596e-03
    4.9800020381e+02    4.6331874228e-12    4.0405118050e-03
    4.9900002196e+02    4.6315055219e-12    4.0405412448e-03
    5.0000011488e+02    4.6260045677e-12    4.0405706949e-03
    5.0100020970e+02    4.6307088320e-12    4.0406001476e-03
    5.0200003357e+02    4.6284072833e-12    4.0406295949e-03
    5.0300013207e+02    4.6238294778e-12    4.0406590530e-03
    5.0400023242e+02    4.6170288091e-12    4.0406885135e-03
    5.0500006186e+02    4.6153145909e-12    4.0407179679e-03
    5.0600016606e+02    4.6165075181e-12    4.0407474321e-03
    5.0700027230e+02    4.6173407406e-12    4.0407768974e-03
    5.0800010785e+02    4.6146991585e-12    4.0408063554e-03
    5.0900021837e+02    4.6199598411e-12    4.0408358222e-03
    5.1000005826e+02    4.6198839658e-12    4.0408652819e-03
    5.1100017314e+02    4.6204460046e-12    4.0408947509e-03
    5.1200001733e+02    4.6213649379e-12    4.0409242134e-03
    5.1300013638e+02    4.6205317155e-12    4.0409536853e-03
    5.1400025739e+02    4.6189200694e-12    4.0409831583e-03
    5.1500010751e+02    4.6164119715e-12    4.0410126239e-03
    5.1600023231e+02    4.6180179972e-12    4.0410420977e-03
    5.1700008618e+02    4.6188582452e-12    4.0410715638e-03
    5.1800021479e+02    4.6184296906e-12    4.0411010389e-03
    5.1900007256e+02    4.6172353583e-12    4.0411305071e-03
    5.2000020520e+02    4.6144476461e-12    4.0411599848e-03
    5.2100006718e+02    4.6198347875e-12    4.0411894560e-03
    5.2200020422e+02    4.6137970863e-12    4.0412189375e-03
    5.2300007078e+02    4.6221279055e-12    4.0412484139e-03
    5.2400021254e+02    4.6286784670e-12    4.0412779020e-03
    5.2500008391e+02    4.6281923035e-12    4.0413073866e-03
    5.2600023051e+02    4.6271005433e-12    4.0413368843e-03
    5.2700010663e+02    4.6272241918e-12    4.0413663791e-03
    5.2800025783e+02    4.6273492454e-12    4.0413958869e-03
    5.2900013833e+02    4.6271342656e-12    4.0414253910e-03
    5.3000002082e+02    4.6329049983e-12    4.0414548973e-03
    5.3100017797e+02    4.6346459133e-12    4.0414844124e-03
    5.3200006398e+02    4.6352894477e-12    4.0415139200e-03
    5.3300022442e+02    4.6375038803e-12    4.0415434356e-03
    5.3400011363e+02    4.6367029751e-12    4.0415729423e-03
    5.3500000446e+02    4.6323991635e-12    4.0416024472e-03
    5.3600016983e+02    4.6363123582e-12    4.0416319588e-03
    5.3700006420e+02    4.6353344108e-12    4.0416614627e-03
    5.3800023338e+02    4.6357573449e-12    4.0416909766e-03
    5.3900013185e+02    4.6347400548e-12    4.0417204849e-03
    5.4000003258e+02    4.6327391969e-12    4.0417499953e-03
    5.4100020850e+02    4.6338112858e-12    4.0417795157e-03
    5.4200011401e+02    4.6398251003e-12    4.0418090300e-03
    5.4300002198e+02    4.6436750657e-12    4.0418385470e-03
    5.4400020522e+02    4.6483470127e-12    4.0418680748e-03
    5.4500011801e+02    4.6478608492e-12    4.0418975970e-03
    5.4600003310e+02    4.6478285320e-12    4.0419271214e-03
    5.4700022322e+02    4.6553935734e-12    4.0419566557e-03
    5.4800014260e+02    4.6565204611e-12    4.0419861835e-03
    5.4900006396e+02    4.6526550396e-12    4.0420157127e-03
    5.5000026002e+02    4.6585859534e-12    4.0420452514e-03
    5.5100018507e+02    4.6563392036e-12    4.0420747832e-03
    5.5200011191e+02    4.6589821907e-12    4.0421043156e-03
    5.5300004054e+02    4.6623726894e-12    4.0421338488e-03
    5.5400024378e+02    4.6610350372e-12    4.0421633911e-03
    5.5500017606e+02    4.6615113651e-12    4.0421929270e-03
    5.5600011030e+02    4.6654821688e-12    4.0422224646e-03
    5.5700004659e+02    4.6628616631e-12    4.0422520021e-03
    5.5800025783e+02    4.6618823106e-12    4.0422815468e-03
    5.5900019840e+02    4.6603943131e-12    4.0423110841e-03
    5.6000014113e+02    4.6665205353e-12    4.0423406241e-03
    5.6100008599e+02    4.6687124864e-12    4.0423701674e-03
    5.6200003293e+02    4.6646391106e-12    4.0423997137e-03
    5.6300025472e+02    4.6596861443e-12    4.0424292702e-03
    5.6400020561e+02    4.6641374911e-12    4.0424588204e-03
    5.6500015840e+02    4.6625441112e-12    4.0424883722e-03
    5.6600011306e+02    4.6605657349e-12    4.0425179251e-03
    5.6700006960e+02    4.6567410613e-12    4.0425474788e-03
    5.6800002808e+02    4.6614003624e-12    4.0425770328e-03
    5.6900026139e+02    4.6604434915e-12    4.0426065956e-03
    5.7000022394e+02    4.6660638789e-12    4.0426361522e-03
    5.7100018864e+02    4.6618528036e-12    4.0426657114e-03
    5.7200015559e+02    4.6585438005e-12    4.0426952736e-03
    5.7300012485e+02    4.6588332505e-12    4.0427248391e-03
    5.7400009647e+02    4.6609479212e-12    4.0427544082e-03
    5.7500007044e+02    4.6663687849e-12    4.0427839809e-03
    5.7600004674e+02    4.6653177724e-12    4.0428135577e-03
    5.7700002530e+02    4.6660596636e-12    4.0428431384e-03
    5.7800000598e+02    4.6633913846e-12    4.0428727227e-03
    5.7900026150e+02    4.6623389671e-12    4.0429023181e-03
    5.8000024600e+02    4.6601582568e-12    4.0429319069e-03
    5.8100023219e+02    4.6624232729e-12    4.0429614960e-03
    5.8200021997e+02    4.6644044595e-12    4.0429910847e-03
    5.8300020932e+02    4.6630625920e-12    4.0430206722e-03
    5.8400020025e+02    4.6637426589e-12    4.0430502581e-03
    5.8500019283e+02    4.6633548521e-12    4.0430798428e-03
    5.8600018718e+02    4.6614059828e-12    4.0431094267e-03
    5.8700018345e+02    4.6600205573e-12    4.0431390107e-03
    5.8800018178e+02    4.6537861426e-12    4.0431685953e-03
    5.8900018229e+02    4.6504012643e-12    4.0431981810e-03
    5.9000018510e+02    4.6532760924e-12    4.0432277690e-03
    5.9100019029e+02    4.6498476561e-12    4.0432573599e-03
    5.9200019789e+02    4.6535079334e-12    4.0432869539e-03
    5.9300020791e+02    4.6557785699e-12    4.0433165508e-03
    5.9400022032e+02    4.6510813312e-12    4.0433461506e-03
    5.9500023504e+02    4.6453134086e-12    4.0433757534e-03
    5.9600025198e+02    4.6465962620e-12    4.0434053592e-03
    5.9700027101e+02    4.6445883786e-12    4.0434349678e-03
    5.9800001916e+02    4.6460791864e-12    4.0434645705e-03
    5.9900004203e+02    4.6461859737e-12    4.0434941829e-03
    6.0000006670e+02    4.6458375097e-12    4.0435237964e-03
    6.0100009310e+02    4.6459934755e-12    4.0435534107e-03
    6.0200012125e+02    4.6414184801e-12    4.0435830260e-03
    6.0300015117e+02    4.6435176948e-12    4.0436126426e-03
    6.0400018292e+02    4.6461325801e-12    4.0436422612e-03
    6.0500021658e+02    4.6402592752e-12    4.0436718818e-03
    6.0600025225e+02    4.6342215741e-12    4.0437015046e-03
    6.0700001712e+02    4.6360580357e-12    4.0437311210e-03
    6.0800005700e+02    4.6366158591e-12    4.0437607471e-03
    6.0900009907e+02    4.6349887570e-12    4.0437903746e-03
    6.1000014329e+02    4.6356238607e-12    4.0438200036e-03
    6.1100018965e+02    4.6309153812e-12    4.0438496339e-03
    6.1200023807e+02    4.6366453661e-12    4.0438792658e-03
    6.1300001563e+02    4.6466693271e-12    4.0439088908e-03
    6.1400006799e+02    4.6415379134e-12    4.0439385248e-03
    6.1500012225e+02    4.6417599187e-12    4.0439681593e-03
    6.1600017839e+02    4.6474983342e-12    4.0439977940e-03
    6.1700023644e+02    4.6511698523e-12    4.0440274289e-03
    6.1800002357e+02    4.6456464166e-12    4.0440570562e-03
    6.1900008558e+02    4.6434109075e-12    4.0440866924e-03
    6.2000014967e+02    4.6449747803e-12    4.0441163301e-03
    6.2100021594e+02    4.6486800207e-12    4.0441459698e-03
    6.2200001156e+02    4.6442455350e-12    4.0441756039e-03
    6.2300008234e+02    4.6438886404e-12    4.0442052492e-03
    6.2400015543e+02    4.6420563941e-12    4.0442348981e-03
    6.2500023081e+02    4.6399361030e-12    4.0442645507e-03
    6.2600003557e+02    4.6442820675e-12    4.0442941986e-03
    6.2700011534e+02    4.6440249348e-12    4.0443238575e-03
    6.2800019714e+02    4.6432015480e-12    4.0443535186e-03
    6.2900000792e+02    4.6384762073e-12    4.0443831730e-03
    6.3000009333e+02    4.6360861376e-12    4.0444128361e-03
    6.3100018036e+02    4.6303252405e-12    4.0444424988e-03
    6.3200026895e+02    4.6282358615e-12    4.0444721625e-03
    6.3300008624e+02    4.6287740136e-12    4.0445018179e-03
    6.3400017803e+02    4.6234753934e-12    4.0445314803e-03
    6.3500027155e+02    4.6179280710e-12    4.0445611407e-03
    6.3600009406e+02    4.6143254027e-12    4.0445907911e-03
    6.3700019145e+02    4.6165595067e-12    4.0446204487e-03
    6.3800001811e+02    4.6137057550e-12    4.0446500984e-03
    6.3900011993e+02    4.6175135675e-12    4.0446797575e-03
    6.4000022411e+02    4.6172283328e-12    4.0447094188e-03
    6.4100005783e+02    4.6230440287e-12    4.0447390747e-03
    6.4200016685e+02    4.6181008979e-12    4.0447687417e-03
    6.4300000538e+02    4.6172873469e-12    4.0447984040e-03
    6.4400011911e+02    4.6199106627e-12    4.0448280780e-03
    6.4500023508e+02    4.6168742484e-12    4.0448577553e-03
    6.4600008028e+02    4.6089171850e-12    4.0448874273e-03
    6.4700020037e+02    4.6141132331e-12    4.0449171092e-03
    6.4800004944e+02    4.6244870631e-12    4.0449467849e-03
    6.4900017319e+02    4.6262645106e-12    4.0449764711e-03
    6.5000002577e+02    4.6330707998e-12    4.0450061515e-03
    6.5100015294e+02    4.6351180259e-12    4.0450358401e-03
    6.5200000895e+02    4.6314141906e-12    4.0450655192e-03
    6.5300013962e+02    4.6249507451e-12    4.0450952053e-03
    6.5400027217e+02    4.6256195712e-12    4.0451248916e-03
    6.5500013376e+02    4.6246964226e-12    4.0451545710e-03
    6.5600027028e+02    4.6213888246e-12    4.0451842600e-03
    6.5700013602e+02    4.6209841567e-12    4.0452139424e-03
    6.5800000390e+02    4.6178578162e-12    4.0452436263e-03
    6.5900014683e+02    4.6186783928e-12    4.0452733197e-03
    6.6000001900e+02    4.6126139948e-12    4.0453030061e-03
    6.6100016616e+02    4.6201762260e-12    4.0453327010e-03
    6.6200004245e+02    4.6246444340e-12    4.0453623877e-03
    6.6300019360e+02    4.6175543153e-12    4.0453920822e-03
    6.6400007378e+02    4.6099527413e-12    4.0454217683e-03
    6.6500022876e+02    4.6121952759e-12    4.0454514623e-03
    6.6600011272e+02    4.6132954667e-12    4.0454811478e-03
    6.6700027151e+02    4.6162827026e-12    4.0455108412e-03
    6.6800015935e+02    4.6138420494e-12    4.0455405265e-03
    6.6900004923e+02    4.6148958720e-12    4.0455702124e-03
    6.7000021409e+02    4.6114477644e-12    4.0455999077e-03
    6.7100010821e+02    4.6106595050e-12    4.0456295968e-03
    6.7200000456e+02    4.6147778439e-12    4.0456592882e-03
    6.7300017605e+02    4.6053145166e-12    4.0456889901e-03
    6.7400007691e+02    4.6033895340e-12    4.0457186865e-03
    6.7500025290e+02    4.5987386634e-12    4.0457483936e-03
    6.7600015816e+02    4.6031675286e-12    4.0457780948e-03
    6.7700006548e+02    4.6028696481e-12    4.0458077978e-03
    6.7800024763e+02    4.5975822687e-12    4.0458375098e-03
    6.7900015867e+02    4.5918888163e-12    4.0458672137e-03
    6.8000007138e+02    4.5927936986e-12    4.0458969166e-03
    6.8100025860e+02    4.5964497606e-12    4.0459266261e-03
    6.8200017449e+02    4.5995732909e-12    4.0459563254e-03
    6.8300009199e+02    4.5963345427e-12    4.0459860229e-03
    6.8400001119e+02    4.5966464742e-12    4.0460157188e-03
    6.8500020509e+02    4.5932995335e-12    4.0460454218e-03
    6.8600012805e+02    4.5931744799e-12    4.0460751164e-03
    6.8700005309e+02    4.5940540705e-12    4.0461048113e-03
    6.8800025325e+02    4.5959607869e-12    4.0461345151e-03
    6.8900018284e+02    4.5995437839e-12    4.0461642129e-03
    6.9000011481e+02    4.5960998915e-12    4.0461939093e-03
    6.9100004918e+02    4.5931688595e-12    4.0462236057e-03
    6.9200025882e+02    4.5961687412e-12    4.0462533159e-03
    6.9300019786e+02    4.5885545214e-12    4.0462830249e-03
    6.9400013915e+02    4.5826151771e-12    4.0463127385e-03
    6.9500008257e+02    4.5850417793e-12    4.0463424537e-03
    6.9600002801e+02    4.5806339905e-12    4.0463721694e-03
    6.9700024825e+02    4.5834006262e-12    4.0464018939e-03
    6.9800019737e+02    4.5833092949e-12    4.0464316114e-03
    6.9900014819e+02    4.5817482323e-12    4.0464613292e-03
    7.0000010068e+02    4.5820699995e-12    4.0464910466e-03
    7.0100005486e+02    4.5789071265e-12    4.0465207634e-03
    7.0200001077e+02    4.5753466111e-12    4.0465504796e-03
    7.0300024140e+02    4.5730296064e-12    4.0465802036e-03
    7.0400020101e+02    4.5713406799e-12    4.0466099193e-03
    7.0500016262e+02    4.5706297009e-12    4.0466396351e-03
    7.0600012631e+02    4.5764763089e-12    4.0466693513e-03
    7.0700009214e+02    4.5744037911e-12    4.0466990681e-03
    7.0800006013e+02    4.5738529931e-12    4.0467287854e-03
    7.0900003028e+02    4.5767207958e-12    4.0467585032e-03
    7.1000000257e+02    4.5756796190e-12    4.0467882215e-03
    7.1100024986e+02    4.5733302971e-12    4.0468179481e-03
    7.1200022623e+02    4.5757259872e-12    4.0468476670e-03
    7.1300020457e+02    4.5723045764e-12    4.0468773866e-03
    7.1400018482e+02    4.5716849287e-12    4.0469071068e-03
    7.1500016697e+02    4.5679572067e-12    4.0469368267e-03
    7.1600015101e+02    4.5675848561e-12    4.0469665449e-03
    7.1700013697e+02    4.5703107440e-12    4.0469962609e-03
    7.1800012490e+02    4.5713224137e-12    4.0470259750e-03
    7.1900011485e+02    4.5677759492e-12    4.0470556883e-03
    7.2000010687e+02    4.5692260092e-12    4.0470854017e-03
    7.2100010098e+02    4.5722146502e-12    4.0471151162e-03
    7.2200009720e+02    4.5692442754e-12    4.0471448327e-03
    7.2300009554e+02    4.5614656593e-12    4.0471745516e-03
    7.2400009604e+02    4.5583800666e-12    4.0472042730e-03
    7.2500009874e+02    4.5549136927e-12    4.0472339969e-03
    7.2600010362e+02    4.5576718978e-12    4.0472637227e-03
    7.2700011065e+02    4.5570143125e-12    4.0472934495e-03
    7.2800011971e+02    4.5620108369e-12    4.0473231761e-03
    7.2900013062e+02    4.5630857360e-12    4.0473529015e-03
    7.3000014324e+02    4.5583632055e-12    4.0473826251e-03
    7.3100015744e+02    4.5523100482e-12    4.0474123469e-03
    7.3200017315e+02    4.5505297905e-12    4.0474420677e-03
    7.3300019042e+02    4.5489448413e-12    4.0474717889e-03
    7.3400020933e+02    4.5502782782e-12    4.0475015120e-03
    7.3500023005e+02    4.5501841367e-12    4.0475312385e-03
    7.3600025275e+02    4.5479781347e-12    4.0475609694e-03
    7.3700000469e+02    4.5494520812e-12    4.0475906973e-03
    7.3800003187e+02    4.5479584633e-12    4.0476204385e-03
    7.3900006147e+02    4.5492764441e-12    4.0476501846e-03
    7.4000009354e+02    4.5487748246e-12    4.0476799351e-03
    7.4100012808e+02    4.5506984022e-12    4.0477096898e-03
    7.4200016503e+02    4.5538992128e-12    4.0477394492e-03
    7.4300020431e+02    4.5568358652e-12    4.0477692140e-03
    7.4400024578e+02    4.5558818044e-12    4.0477989857e-03
    7.4500001639e+02    4.5556963316e-12    4.0478287566e-03
    7.4600006188e+02    4.5507883284e-12    4.0478585419e-03
    7.4700010918e+02    4.5542575125e-12    4.0478883313e-03
    7.4800015819e+02    4.5514979023e-12    4.0479181214e-03
    7.4900020887e+02    4.5491837078e-12    4.0479479095e-03
    7.5000026123e+02    4.5502052132e-12    4.0479776940e-03
    7.5100004236e+02    4.5510468662e-12    4.0480074669e-03
    7.5200009822e+02    4.5525180026e-12    4.0480372456e-03
    7.5300015597e+02    4.5559281726e-12    4.0480670237e-03
    7.5400021571e+02    4.5565351745e-12    4.0480968022e-03
    7.5500000458e+02    4.5581580613e-12    4.0481265737e-03
    7.5600006854e+02    4.5615499651e-12    4.0481563542e-03
    7.5700013469e+02    4.5565955936e-12    4.0481861349e-03
    7.5800020305e+02    4.5569201710e-12    4.0482159149e-03
    7.5900000065e+02    4.5538978077e-12    4.0482456855e-03
    7.6000007333e+02    4.5580105262e-12    4.0482754625e-03
    7.6100014810e+02    4.5539273147e-12    4.0483052375e-03
    7.6200022488e+02    4.5485612498e-12    4.0483350103e-03
    7.6300003066e+02    4.5529395316e-12    4.0483647728e-03
    7.6400011130e+02    4.5468428164e-12    4.0483945414e-03
    7.6500019384e+02    4.5437445779e-12    4.0484243086e-03
    7.6600000534e+02    4.5385780367e-12    4.0484540669e-03
    7.6700009174e+02    4.5364465048e-12    4.0484838333e-03
    7.6800018012e+02    4.5379288820e-12    4.0485136002e-03
    7.6900027054e+02    4.5407826337e-12    4.0485433681e-03
    7.7000009011e+02    4.5443572001e-12    4.0485731291e-03
    7.7100018476e+02    4.5514093812e-12    4.0486028997e-03
    7.7200000862e+02    4.5577913310e-12    4.0486326635e-03
    7.7300010762e+02    4.5661755439e-12    4.0486624369e-03
    7.7400020877e+02    4.5736056961e-12    4.0486922117e-03
    7.7500003908e+02    4.5723368936e-12    4.0487219796e-03
    7.7600014435e+02    4.5714755692e-12    4.0487517565e-03
    7.7700025153e+02    4.5760407289e-12    4.0487815335e-03
    7.7800008755e+02    4.5742211285e-12    4.0488113021e-03
    7.7900019822e+02    4.5740314404e-12    4.0488410784e-03
    7.8000003758e+02    4.5747873825e-12    4.0488708461e-03
    7.8100015152e+02    4.5755320838e-12    4.0489006212e-03
    7.8200026713e+02    4.5759803097e-12    4.0489303955e-03
    7.8300011151e+02    4.5804499228e-12    4.0489601614e-03
    7.8400023068e+02    4.5851822890e-12    4.0489899353e-03
    7.8500007885e+02    4.5873925063e-12    4.0490197005e-03
    7.8600020207e+02    4.5918326124e-12    4.0490494728e-03
    7.8700005453e+02    4.5888369459e-12    4.0490792359e-03
    7.8800018223e+02    4.5878744546e-12    4.0491090069e-03
    7.8900003929e+02    4.5912719787e-12    4.0491387705e-03
    7.9000017167e+02    4.5905132264e-12    4.0491685436e-03
    7.9100003344e+02    4.5873967216e-12    4.0491983105e-03
    7.9200017043e+02    4.5897516639e-12    4.0492280876e-03
    7.9300003665e+02    4.5876665002e-12    4.0492578589e-03
    7.9400017789e+02    4.5900425190e-12    4.0492876400e-03
    7.9500004810e+02    4.5905891017e-12    4.0493174143e-03
    7.9600019307e+02    4.5928990809e-12    4.0493471963e-03
    7.9700006677e+02    4.5936423771e-12    4.0493769692e-03
    7.9800021507e+02    4.5929609051e-12    4.0494067494e-03
    7.9900009201e+02    4.5973911755e-12    4.0494365203e-03
    8.0000024356e+02    4.5968530234e-12    4.0494662975e-03
    8.0100012385e+02    4.5972295894e-12    4.0494960641e-03
    8.0200000594e+02    4.5947439730e-12    4.0495258286e-03
    8.0300016289e+02    4.5933501170e-12    4.0495556000e-03
    8.0400004886e+02    4.5951092982e-12    4.0495853629e-03
    8.0500020988e+02    4.5987766010e-12    4.0496151340e-03
    8.0600010007e+02    4.6022176832e-12    4.0496448974e-03
    8.0700026540e+02    4.6006636461e-12    4.0496746698e-03
    8.0800015993e+02    4.5915979612e-12    4.0497044350e-03
    8.0900005660e+02    4.5889774556e-12    4.0497342011e-03
    8.1000022833e+02    4.5910738601e-12    4.0497639759e-03
    8.1100012911e+02    4.5868206319e-12    4.0497937427e-03
    8.1200003184e+02    4.5920461871e-12    4.0498235092e-03
    8.1300020944e+02    4.5861040325e-12    4.0498532830e-03
    8.1400011593e+02    4.5850572354e-12    4.0498830479e-03
    8.1500002428e+02    4.5913731457e-12    4.0499128123e-03
    8.1600020746e+02    4.5937168473e-12    4.0499425852e-03
    8.1700011955e+02    4.5885994845e-12    4.0499723513e-03
    8.1800003356e+02    4.5869133683e-12    4.0500021195e-03
    8.1900022251e+02    4.5893975795e-12    4.0500318981e-03
    8.2000014049e+02    4.5865325871e-12    4.0500616708e-03
    8.2100006053e+02    4.5849729296e-12    4.0500914456e-03
    8.2200025564e+02    4.5844263469e-12    4.0501212306e-03
    8.2300017986e+02    4.5876875767e-12    4.0501510091e-03
    8.2400010614e+02    4.5893793133e-12    4.0501807885e-03
    8.2500003443e+02    4.5896490919e-12    4.0502105685e-03
    8.2600023759e+02    4.5914490209e-12    4.0502403578e-03
    8.2700016957e+02    4.5964638116e-12    4.0502701405e-03
    8.2800010323e+02    4.5921796713e-12    4.0502999245e-03
    8.2900003849e+02    4.5891994609e-12    4.0503297083e-03
    8.3000024831e+02    4.5844656896e-12    4.0503594991e-03
    8.3100018673e+02    4.5773573046e-12    4.0503892805e-03
    8.3200012680e+02    4.5763400145e-12    4.0504190609e-03
    8.3300006859e+02    4.5816948386e-12    4.0504488406e-03
    8.3400001222e+02    4.5769484215e-12    4.0504786195e-03
    8.3500023079e+02    4.5828807404e-12    4.0505084055e-03
    8.3600017843e+02    4.5835186543e-12    4.0505381825e-03
    8.3700012823e+02    4.5853972688e-12    4.0505679594e-03
    8.3800008026e+02    4.5848534963e-12    4.0505977369e-03
    8.3900003455e+02    4.5861279192e-12    4.0506275163e-03
    8.4000026409e+02    4.5889549740e-12    4.0506573068e-03
    8.4100022287e+02    4.5889605944e-12    4.0506870929e-03
    8.4200018381e+02    4.5921023910e-12    4.0507168831e-03
    8.4300014678e+02    4.5911609761e-12    4.0507466772e-03
    8.4400011168e+02    4.5914757178e-12    4.0507764741e-03
    8.4500007835e+02    4.5930157039e-12    4.0508062724e-03
    8.4600004668e+02    4.5901633573e-12    4.0508360705e-03
    8.4700001657e+02    4.5885053430e-12    4.0508658671e-03
    8.4800026097e+02    4.5884941023e-12    4.0508956697e-03
    8.4900023391e+02    4.5883620232e-12    4.0509254624e-03
    8.5000020841e+02    4.5890744073e-12    4.0509552541e-03
    8.5100018456e+02    4.5901703828e-12    4.0509850458e-03
    8.5200016247e+02    4.5914574515e-12    4.0510148385e-03
    8.5300014223e+02    4.5898514258e-12    4.0510446331e-03
    8.5400012395e+02    4.5881821708e-12    4.0510744305e-03
    8.5500010772e+02    4.5898991991e-12    4.0511042311e-03
    8.5600009359e+02    4.5867840994e-12    4.0511340356e-03
    8.5700008157e+02    4.5916134173e-12    4.0511638445e-03
    8.5800007167e+02    4.5933388762e-12    4.0511936571e-03
    8.5900006383e+02    4.5913169418e-12    4.0512234725e-03
    8.6000005801e+02    4.5979756958e-12    4.0512532902e-03
    8.6100005410e+02    4.5883114397e-12    4.0512831085e-03
    8.6200005207e+02    4.5883353263e-12    4.0513129253e-03
    8.6300005185e+02    4.5873250617e-12    4.0513427397e-03
    8.6400005341e+02    4.5888664529e-12    4.0513725530e-03
    8.6500005674e+02    4.5875934352e-12    4.0514023674e-03
    8.6600006188e+02    4.5900087967e-12    4.0514321847e-03
    8.6700006884e+02    4.5897966270e-12    4.0514620053e-03
    8.6800007767e+02    4.5867489720e-12    4.0514918292e-03
    8.6900008843e+02    4.5888917447e-12    4.0515216563e-03
    8.7000010118e+02    4.5931548085e-12    4.0515514867e-03
    8.7100011595e+02    4.5951978193e-12    4.0515813202e-03
    8.7200013278e+02    4.5918607143e-12    4.0516111564e-03
    8.7300015166e+02    4.5865663094e-12    4.0516409952e-03
    8.7400017255e+02    4.5828723098e-12    4.0516708360e-03
    8.7500019538e+02    4.5837223934e-12    4.0517006783e-03
    8.7600022008e+02    4.5891362315e-12    4.0517305215e-03
    8.7700024654e+02    4.5832123432e-12    4.0517603648e-03
    8.7800000168e+02    4.5784139375e-12    4.0517901995e-03
    8.7900003147e+02    4.5719111493e-12    4.0518200415e-03
    8.8000006287e+02    4.5645062889e-12    4.0518498826e-03
    8.8100009592e+02    4.5594085975e-12    4.0518797229e-03
    8.8200013067e+02    4.5574639435e-12    4.0519095625e-03
    8.8300016719e+02    4.5557469151e-12    4.0519394011e-03
    8.8400020560e+02    4.5554307683e-12    4.0519692386e-03
    8.8500024599e+02    4.5552888536e-12    4.0519990754e-03
    8.8600001549e+02    4.5521934252e-12    4.0520289018e-03
    8.8700006019e+02    4.5597106933e-12    4.0520587334e-03
    8.8800010713e+02    4.5589730175e-12    4.0520885640e-03
    8.8900015634e+02    4.5565843528e-12    4.0521183971e-03
    8.9000020779e+02    4.5604806864e-12    4.0521482350e-03
    8.9100026143e+02    4.5578025718e-12    4.0521780784e-03
    8.9200004417e+02    4.5623719468e-12    4.0522079186e-03
    8.9300010190e+02    4.5630435831e-12    4.0522377704e-03
    8.9400016149e+02    4.5612324132e-12    4.0522676245e-03
    8.9500022280e+02    4.5634285796e-12    4.0522974795e-03
    8.9600001271e+02    4.5653605878e-12    4.0523273260e-03
    8.9700007718e+02    4.5633906420e-12    4.0523571797e-03
    8.9800014318e+02    4.5630196964e-12    4.0523870322e-03
    8.9900021072e+02    4.5639259839e-12    4.0524168835e-03
    9.0000000687e+02    4.5633021209e-12    4.0524467260e-03
