                   t                divB                mass
    9.0100022889e+02    5.2672624220e-12    4.4889846972e-03
    9.0200016372e+02    5.2720865259e-12    4.4891025085e-03
    9.0300010160e+02    5.2706569605e-12    4.4892203143e-03
    9.0400004252e+02    5.2739781182e-12    4.4893381183e-03
    9.0500023535e+02    5.2724017913e-12    4.4894559538e-03
    9.0600018237e+02    5.2737919486e-12    4.4895737651e-03
    9.0700013244e+02    5.2716598305e-12    4.4896915825e-03
    9.0800008560e+02    5.2688305955e-12    4.4898094050e-03
    9.0900004184e+02    5.2655760240e-12    4.4899272304e-03
    9.1000000120e+02    5.2634452648e-12    4.4900450561e-03
    9.1100021257e+02    5.2633841142e-12    4.4901629095e-03
    9.1200017823e+02    5.2672202960e-12    4.4902807311e-03
    9.1300014707e+02    5.2664348504e-12    4.4903985503e-03
    9.1400011913e+02    5.2666142255e-12    4.4905163675e-03
    9.1500009440e+02    5.2732592588e-12    4.4906341829e-03
    9.1600007291e+02    5.2765559563e-12    4.4907519959e-03
    9.1700005463e+02    5.2805049270e-12    4.4908698061e-03
    9.1800003954e+02    5.2851034531e-12    4.4909876127e-03
    9.1900002764e+02    5.2927962003e-12    4.4911054146e-03
    9.2000001889e+02    5.2963089633e-12    4.4912232111e-03
    9.2100001328e+02    5.2987305275e-12    4.4913410013e-03
    9.2200001078e+02    5.3017799048e-12    4.4914587841e-03
    9.2300001138e+02    5.3014850229e-12    4.4915765590e-03
    9.2400001505e+02    5.3056432646e-12    4.4916943254e-03
    9.2500002179e+02    5.3068920961e-12    4.4918120830e-03
    9.2600003156e+02    5.3098178132e-12    4.4919298310e-03
    9.2700004436e+02    5.3072821011e-12    4.4920475686e-03
    9.2800006021e+02    5.3153200095e-12    4.4921652945e-03
    9.2900007913e+02    5.3114525729e-12    4.4922830081e-03
    9.3000010112e+02    5.3134732609e-12    4.4924007087e-03
    9.3100012618e+02    5.3168664405e-12    4.4925183965e-03
    9.3200015428e+02    5.3167183201e-12    4.4926360718e-03
    9.3300018539e+02    5.3182987238e-12    4.4927537390e-03
    9.3400021951e+02    5.3237696653e-12    4.4928713945e-03
    9.3500000776e+02    5.3268761164e-12    4.4929890108e-03
    9.3600004793e+02    5.3324163620e-12    4.4931066486e-03
    9.3700009115e+02    5.3304228520e-12    4.4932242804e-03
    9.3800013742e+02    5.3295884859e-12    4.4933419081e-03
    9.3900018676e+02    5.3332534459e-12    4.4934595333e-03
    9.4000023915e+02    5.3389173516e-12    4.4935771572e-03
    9.4100004571e+02    5.3373437425e-12    4.4936947515e-03
    9.4200010421e+02    5.3357021883e-12    4.4938123757e-03
    9.4300016578e+02    5.3340986833e-12    4.4939300020e-03
    9.4400023044e+02    5.3400995968e-12    4.4940476310e-03
    9.4500004932e+02    5.3421447451e-12    4.4941652336e-03
    9.4600012024e+02    5.3412682530e-12    4.4942828676e-03
    9.4700019433e+02    5.3417221264e-12    4.4944005028e-03
    9.4800002273e+02    5.3408646589e-12    4.4945181090e-03
    9.4900010325e+02    5.3415916718e-12    4.4946357437e-03
    9.5000018701e+02    5.3424192434e-12    4.4947533770e-03
    9.5100002508e+02    5.3494203092e-12    4.4948709787e-03
    9.5200011525e+02    5.3515836820e-12    4.4949886063e-03
    9.5300020860e+02    5.3502845712e-12    4.4951062299e-03
    9.5400005619e+02    5.3527414669e-12    4.4952238197e-03
    9.5500015583e+02    5.3554674254e-12    4.4953414340e-03
    9.5600000967e+02    5.3533570497e-12    4.4954590140e-03
    9.5700011552e+02    5.3515768875e-12    4.4955766179e-03
    9.5800022443e+02    5.3524262015e-12    4.4956942163e-03
    9.5900008749e+02    5.3571524645e-12    4.4958117792e-03
    9.6000020249e+02    5.3563045093e-12    4.4959293643e-03
    9.6100007163e+02    5.3567638184e-12    4.4960469119e-03
    9.6200019274e+02    5.3565830843e-12    4.4961644789e-03
    9.6300006802e+02    5.3547023632e-12    4.4962820048e-03
    9.6400019530e+02    5.3518432323e-12    4.4963995469e-03
    9.6500007674e+02    5.3485071267e-12    4.4965170463e-03
    9.6600021015e+02    5.3471645310e-12    4.4966345619e-03
    9.6700009769e+02    5.3462581430e-12    4.4967520368e-03
    9.6800023717e+02    5.3435512092e-12    4.4968695309e-03
    9.6900013079e+02    5.3411500285e-12    4.4969869869e-03
    9.7000002745e+02    5.3467296822e-12    4.4971044354e-03
    9.7100017609e+02    5.3500304564e-12    4.4972219076e-03
    9.7200007888e+02    5.3473262404e-12    4.4973393469e-03
    9.7300023367e+02    5.3454441604e-12    4.4974568137e-03
    9.7400014262e+02    5.3455284124e-12    4.4975742509e-03
    9.7500005469e+02    5.3438488089e-12    4.4976916886e-03
    9.7600021879e+02    5.3442428906e-12    4.4978091566e-03
    9.7700013711e+02    5.3506949597e-12    4.4979265965e-03
    9.7800005860e+02    5.3524085358e-12    4.4980440369e-03
    9.7900023219e+02    5.3624114172e-12    4.4981615063e-03
    9.8000016008e+02    5.3627905510e-12    4.4982789455e-03
    9.8100009121e+02    5.3651251455e-12    4.4983963831e-03
    9.8200002560e+02    5.3650177922e-12    4.4985138183e-03
    9.8300021218e+02    5.3731847963e-12    4.4986312796e-03
    9.8400015310e+02    5.3721316469e-12    4.4987487074e-03
    9.8500009727e+02    5.3789084937e-12    4.4988661301e-03
    9.8600004467e+02    5.3840628110e-12    4.4989835475e-03
    9.8700024421e+02    5.3823940787e-12    4.4991009890e-03
    9.8800019800e+02    5.3878935572e-12    4.4992183964e-03
    9.8900015498e+02    5.3864381726e-12    4.4993357984e-03
    9.9000011510e+02    5.3910258275e-12    4.4994531942e-03
    9.9100007836e+02    5.3921618700e-12    4.4995705825e-03
    9.9200004474e+02    5.3962345008e-12    4.4996879624e-03
    9.9300001420e+02    5.3926755351e-12    4.4998053333e-03
    9.9400023569e+02    5.3870619088e-12    4.4999227235e-03
    9.9500021134e+02    5.3886953097e-12    4.5000400733e-03
    9.9600019009e+02    5.3858891760e-12    4.5001574104e-03
    9.9700017195e+02    5.3858375377e-12    4.5002747336e-03
    9.9800015693e+02    5.3865006821e-12    4.5003920423e-03
    9.9900014500e+02    5.3820285339e-12    4.5005093371e-03
    1.0000001362e+03    5.3838073373e-12    4.5006266191e-03
    1.0010001304e+03    5.3802891387e-12    4.5007438904e-03
    1.0020001277e+03    5.3766975593e-12    4.5008611526e-03
    1.0030001280e+03    5.3734171687e-12    4.5009784066e-03
    1.0040001315e+03    5.3719848854e-12    4.5010956537e-03
    1.0050001380e+03    5.3696530087e-12    4.5012128950e-03
    1.0060001477e+03    5.3726589011e-12    4.5013301321e-03
    1.0070001605e+03    5.3765603102e-12    4.5014473665e-03
    1.0080001764e+03    5.3826237332e-12    4.5015645989e-03
    1.0090001954e+03    5.3875524726e-12    4.5016818298e-03
    1.0100002177e+03    5.3872372073e-12    4.5017990605e-03
    1.0110002431e+03    5.3886246467e-12    4.5019162910e-03
    1.0120000228e+03    5.3906589238e-12    4.5020334919e-03
    1.0130000547e+03    5.3930261320e-12    4.5021507205e-03
    1.0140000898e+03    5.3958499314e-12    4.5022679467e-03
    1.0150001283e+03    5.3993409520e-12    4.5023851695e-03
    1.0160001701e+03    5.3998451048e-12    4.5025023881e-03
    1.0170002151e+03    5.3999212033e-12    4.5026196022e-03
    1.0180000146e+03    5.3991778837e-12    4.5027367816e-03
    1.0190000663e+03    5.3910475699e-12    4.5028539840e-03
    1.0200001213e+03    5.3947437847e-12    4.5029711797e-03
    1.0210001796e+03    5.3962657556e-12    4.5030883680e-03
    1.0220002412e+03    5.3929840060e-12    4.5032055484e-03
    1.0230000570e+03    5.3909103208e-12    4.5033226909e-03
